user_id,movie_id,user_score,score_time
3196,775,8.0,2022-04-24
34442,7179,1.3,2020-04-19
30645,1013,2.4,2025-01-15
43017,6065,7.6,2025-04-06
19754,3830,8.3,2022-02-06
4728,6285,3.1,2023-12-05
45186,3648,3.1,2023-05-28
20845,4604,1.8,2023-06-12
22935,7728,2.4,2023-01-07
19228,1460,1.1,2023-08-18
28709,4963,6.3,2022-04-07
41101,3184,9.1,2020-02-08
35127,6790,2.3,2025-08-27
46327,5741,7.8,2023-06-18
27302,2002,6.2,2022-12-26
16722,4636,9.5,2024-02-28
19814,7393,8.2,2022-11-04
23937,1925,8.7,2020-09-25
31666,1469,6.8,2022-11-15
36192,4749,8.3,2023-06-28
14760,1755,4.2,2023-07-20
26726,1860,2.9,2024-02-16
49759,3884,9.2,2022-02-20
35734,3120,7.6,2023-04-02
30799,322,1.8,2020-09-02
30388,3431,8.8,2020-10-13
46262,3375,4.1,2020-10-05
47396,3879,3.7,2022-04-14
17395,5655,6.6,2021-12-14
1265,139,6.1,2021-04-09
5413,674,5.8,2024-09-03
9161,6826,3.3,2025-05-17
30585,854,9.6,2025-02-18
20121,4391,9.6,2022-05-02
9019,6204,1.0,2023-03-25
12696,4672,4.0,2022-08-07
28681,2601,1.4,2022-09-26
12473,4257,8.7,2020-01-04
49735,7539,9.0,2024-04-07
42823,1502,5.7,2022-03-04
47087,350,8.6,2021-11-13
1202,2969,7.3,2022-07-16
28905,3024,5.5,2023-10-18
8489,5354,4.3,2022-11-19
7378,550,3.4,2021-03-19
25726,3252,3.3,2022-06-24
26067,5655,6.1,2025-03-25
9356,6203,2.5,2023-06-19
45787,3764,2.6,2024-01-03
32797,2347,1.1,2021-05-13
36856,4730,6.5,2024-02-25
37397,6388,9.9,2025-01-02
16983,6930,9.0,2023-02-27
2655,1960,7.4,2024-10-28
32426,4146,8.1,2020-03-23
9914,4467,4.8,2023-04-02
21925,3954,3.7,2024-04-11
24138,5134,4.3,2024-09-05
24217,5407,1.7,2024-08-23
17068,4767,6.7,2023-01-11
47649,6586,2.6,2023-05-28
33361,4295,7.9,2022-01-06
2580,5884,2.7,2021-05-09
27817,4534,3.1,2025-07-23
7205,3482,9.6,2021-11-11
10635,7549,1.9,2025-06-19
46897,3249,5.5,2025-05-25
35553,2632,1.6,2023-02-04
1124,6872,1.8,2022-08-08
42283,4959,6.7,2021-07-23
34295,2270,6.7,2024-08-08
43428,4031,2.7,2024-11-14
36267,4827,8.9,2020-04-22
14808,3031,7.3,2025-07-08
48363,3952,3.7,2024-02-11
31917,1079,3.2,2023-10-12
26874,4399,7.8,2021-08-25
18860,3277,7.6,2022-04-03
16491,403,2.3,2022-03-23
23209,3301,4.1,2021-05-13
23414,5359,3.0,2024-04-07
7644,1942,3.6,2025-12-06
18488,2985,3.6,2023-06-06
34529,4012,9.8,2020-08-25
13768,7267,7.8,2022-08-17
26171,4972,8.0,2024-10-08
38210,1207,3.5,2022-09-01
24537,1304,1.0,2023-10-11
29374,4526,1.5,2021-10-09
7925,2718,6.0,2023-08-15
40794,7232,3.6,2022-08-04
17849,6137,2.7,2024-11-20
31815,7339,1.4,2024-10-28
13944,6994,8.9,2025-05-20
22534,2632,6.4,2025-08-25
23757,7074,2.0,2021-10-06
16147,6185,7.9,2024-03-27
4801,4023,7.8,2021-05-17
34401,5236,3.6,2023-01-15
35954,2439,2.7,2022-08-11
34691,7036,8.3,2024-09-05
3412,6544,4.0,2023-08-05
10100,3686,8.6,2020-02-25
4195,1498,1.4,2021-06-13
39970,1389,5.5,2020-06-03
33504,3674,2.6,2024-02-19
42459,2798,7.0,2025-09-16
36961,3950,10.0,2023-12-23
19448,5068,4.7,2025-02-23
1387,1583,1.9,2023-07-27
385,3687,3.9,2024-05-14
10258,7514,9.0,2023-06-19
25855,3171,7.9,2024-09-14
48622,3775,3.1,2020-12-09
9234,7086,9.6,2020-03-01
41008,6687,6.6,2022-10-15
25248,7533,2.5,2022-10-16
27885,4063,6.2,2024-02-25
14090,5875,5.1,2022-10-01
20438,6485,8.4,2021-07-06
37977,7071,4.1,2024-10-03
28388,5337,8.9,2020-06-09
44516,721,8.3,2022-05-13
4291,5478,7.1,2020-02-28
27262,3773,3.3,2024-10-12
42582,3291,9.7,2021-09-21
46660,2311,5.9,2022-07-23
11449,4889,9.2,2024-03-27
12399,941,2.9,2025-07-02
4895,1716,9.9,2021-11-18
40869,5291,8.3,2025-11-26
10513,2486,9.5,2021-11-19
44699,276,2.9,2022-09-10
37528,4348,4.9,2022-10-19
27060,688,1.9,2025-11-28
27299,2680,2.2,2023-02-24
40462,27,3.6,2021-08-21
29619,5188,9.6,2020-10-06
12574,1885,7.0,2023-12-02
42328,526,3.8,2024-07-08
31859,4230,9.6,2023-12-24
3676,1196,7.7,2020-06-12
10532,5467,9.2,2021-10-17
15686,3650,9.3,2025-08-17
28320,621,7.8,2021-12-24
49774,7592,3.2,2021-07-26
43057,3532,10.0,2023-02-27
27890,7319,3.9,2023-04-26
33054,7970,7.0,2023-11-09
17174,7100,8.6,2022-09-27
22923,4911,2.6,2023-12-08
33531,1730,6.5,2025-01-02
14618,4030,4.4,2025-02-03
41052,7207,3.2,2025-05-16
30749,6127,1.1,2024-09-23
25003,837,8.8,2024-03-10
10240,5588,2.2,2022-11-05
15772,1329,8.9,2022-03-24
27370,600,6.4,2024-04-01
15990,1320,6.6,2023-03-12
31054,853,8.5,2024-08-07
10832,3989,5.6,2023-09-11
24168,6246,4.2,2021-08-03
33642,2578,2.2,2024-09-20
9567,1680,6.1,2021-06-04
48327,4621,6.0,2021-01-16
7490,1010,3.6,2023-09-21
31259,2155,6.4,2020-03-06
4151,293,5.0,2023-02-11
38862,3491,8.2,2022-05-07
9611,5273,6.0,2024-08-16
44818,3396,9.4,2022-01-10
38839,595,5.7,2022-07-07
39843,6741,9.0,2022-02-13
25345,1589,5.7,2021-07-26
34231,4238,6.0,2021-10-26
6358,5852,4.3,2024-03-27
4443,305,4.6,2024-11-10
44562,6192,9.4,2022-04-28
336,7954,3.0,2025-05-03
27782,4547,2.1,2022-04-13
1426,5061,8.5,2025-08-15
15107,5851,6.2,2025-12-16
20505,1195,3.6,2020-10-03
2500,2658,4.9,2022-08-22
11588,7939,5.7,2023-03-20
1142,6136,6.3,2020-08-19
41932,3215,8.4,2025-06-20
23784,403,4.5,2025-11-28
39382,2640,7.1,2022-04-14
40666,731,8.5,2022-04-23
8156,5972,8.6,2021-09-10
24536,4975,3.3,2022-12-22
25090,2678,4.2,2023-09-07
12657,7442,6.4,2024-11-16
37199,3608,9.0,2025-06-08
48027,6932,8.1,2023-01-23
24669,2505,6.3,2025-02-16
288,3419,9.9,2021-06-03
11866,2688,5.0,2021-05-18
38710,2839,8.6,2022-01-26
15879,7973,8.4,2024-06-11
23499,482,9.2,2020-04-28
21423,5498,9.9,2022-06-07
21684,7992,5.5,2021-04-25
36067,4878,2.8,2022-05-05
6257,7648,5.1,2021-10-15
39241,282,8.7,2021-04-11
15434,4404,8.5,2023-01-04
19055,7557,4.0,2025-12-11
26843,6810,1.4,2022-03-04
11210,2717,5.6,2020-05-15
11852,4686,5.3,2025-10-12
31281,292,1.8,2025-05-26
15443,2678,8.2,2024-07-26
37113,3938,3.6,2025-06-26
46960,2803,6.8,2020-10-07
4193,4622,1.9,2024-10-04
5109,7739,8.7,2024-09-13
35567,6477,7.7,2023-02-22
13588,6,4.5,2023-09-22
23302,1282,6.7,2020-08-02
9721,7126,2.7,2022-11-17
13509,7212,9.9,2023-02-09
31692,440,8.2,2021-03-02
46557,2099,8.1,2022-03-15
1181,5087,2.4,2025-01-05
37594,1839,1.2,2020-07-14
6568,1062,6.3,2024-10-19
49276,6141,2.3,2025-07-03
39114,5221,8.0,2022-11-18
49628,7504,4.7,2022-07-28
18082,2433,4.0,2023-04-07
26200,3301,1.7,2022-11-01
20809,4591,10.0,2022-12-22
33720,7370,9.6,2022-11-19
23110,7625,2.2,2024-06-22
11669,1279,4.0,2024-11-10
28046,5428,4.5,2021-02-06
490,6889,3.7,2023-06-24
23787,4230,9.4,2025-11-06
19081,6853,7.5,2021-05-12
35607,6157,9.6,2023-03-28
37934,3309,8.9,2021-11-22
45604,6026,7.8,2021-11-26
39330,7248,7.3,2021-12-01
25435,4788,8.8,2023-12-20
34395,3744,7.2,2023-09-13
10688,6303,2.7,2020-10-24
4634,2030,6.8,2025-08-01
12210,7098,5.6,2022-12-03
16679,6775,9.8,2024-12-22
28299,2321,5.6,2022-04-10
8068,3140,1.3,2023-09-20
7603,6736,3.4,2024-10-05
21610,1730,9.3,2022-07-23
3247,2175,9.7,2022-06-28
14162,4541,7.6,2022-05-17
841,162,1.5,2025-09-11
24381,7983,1.2,2021-12-11
5150,862,5.3,2022-05-27
41230,7397,10.0,2023-10-01
27418,1089,8.8,2025-08-17
13221,4685,9.4,2025-04-15
11097,794,6.6,2025-03-02
35885,7851,8.7,2021-12-18
11438,1795,3.9,2022-08-09
35222,4337,1.2,2021-05-05
37225,3249,9.3,2024-05-27
43383,2896,3.0,2025-09-03
34454,4925,7.6,2023-04-05
2392,5877,6.9,2022-03-25
26699,6553,2.4,2024-07-12
43895,20,2.8,2025-03-27
2474,4595,4.0,2020-08-24
37589,7630,7.8,2023-11-15
17333,3923,1.4,2020-02-04
25709,2163,4.7,2020-12-14
36110,2602,7.0,2020-02-07
36975,5683,2.5,2024-11-28
25833,4165,2.1,2022-06-16
47961,7012,4.5,2023-11-03
17096,7391,3.6,2020-08-11
21498,382,6.8,2020-01-07
43150,6050,9.7,2023-01-07
48278,7093,1.0,2022-06-27
42357,5289,9.1,2023-04-17
49534,302,4.9,2023-11-23
11319,537,7.0,2025-01-21
2369,3615,8.7,2024-09-13
39943,3706,6.2,2023-06-03
35299,4282,1.9,2022-04-08
40888,480,2.3,2025-03-20
12757,2536,8.1,2023-08-20
26791,7713,3.1,2021-09-19
49694,280,6.1,2024-01-06
24000,2897,4.9,2023-02-15
21870,6394,3.7,2021-01-26
45618,2799,8.1,2022-07-26
25021,6999,7.6,2022-09-14
3491,6604,6.8,2021-08-17
24762,837,4.4,2020-06-19
5402,5741,3.0,2020-06-14
10940,7878,5.6,2023-08-03
39006,4562,8.4,2020-04-20
21011,3182,6.2,2022-04-25
15617,4194,9.7,2021-02-07
39694,3902,1.1,2024-06-07
973,7441,10.0,2024-04-25
18127,5046,7.2,2022-05-04
4436,5115,8.5,2021-08-11
39190,153,4.0,2020-04-15
36891,6353,5.6,2020-03-21
44253,981,8.2,2022-07-22
47415,6663,7.8,2021-03-26
5171,5194,4.0,2021-09-13
13193,7838,3.9,2022-08-12
16926,4090,7.0,2024-11-16
9885,7866,9.4,2020-09-06
29717,5036,4.9,2024-07-19
27730,4500,4.2,2020-11-21
12499,6517,9.1,2023-02-11
27690,7460,7.1,2021-07-06
21905,226,4.5,2024-10-04
48321,4774,1.5,2020-07-03
34025,1223,7.5,2024-10-04
26023,6397,4.2,2021-06-03
38134,5867,1.6,2025-06-11
45030,5030,6.5,2023-11-17
47993,7116,3.9,2024-02-17
927,3934,4.0,2024-03-20
14623,7582,5.3,2024-07-25
757,2622,7.5,2024-08-16
22106,7256,3.5,2020-09-25
46205,6764,1.7,2021-04-19
14016,3983,4.8,2024-07-02
3018,3045,1.5,2021-09-11
45759,3625,7.3,2024-01-02
37165,4238,9.6,2024-09-19
29022,1388,6.9,2022-03-07
30272,5370,3.5,2022-09-01
47208,4336,2.6,2020-05-03
23533,3542,3.1,2023-11-10
30399,5174,3.0,2021-02-02
2069,4518,3.8,2021-09-07
7759,4838,1.9,2025-01-17
7645,5410,9.1,2021-02-23
20843,884,9.0,2025-09-18
5770,6727,6.5,2021-05-21
30862,4060,1.6,2021-02-04
9085,4593,8.2,2021-01-10
28825,7038,1.6,2024-05-16
39308,1628,2.0,2024-07-25
11214,5574,3.9,2025-10-02
28103,2576,4.9,2021-03-17
17573,3879,4.2,2021-04-01
44363,258,2.5,2024-01-19
9514,7156,2.0,2020-03-01
31107,1834,8.7,2021-07-15
37933,7686,4.3,2025-01-16
36879,6925,3.0,2025-08-18
40747,69,5.4,2023-10-02
35261,1220,1.3,2025-06-21
34331,5196,6.4,2020-10-08
18828,3167,3.2,2022-07-19
31446,1164,6.4,2021-12-09
45322,6927,6.5,2020-09-06
6107,4073,8.3,2020-10-21
10904,4106,3.1,2021-10-16
13895,1823,5.2,2021-05-11
27271,7636,9.7,2021-01-22
40099,4036,7.5,2025-02-06
48502,1617,9.8,2021-04-23
34572,6352,9.3,2020-07-22
35008,2675,6.5,2021-11-09
358,6943,3.4,2020-04-27
15092,256,7.8,2024-04-26
48510,5415,7.3,2020-02-06
40320,1479,6.3,2024-11-11
28543,380,7.3,2024-08-01
7455,3728,6.5,2023-08-18
44516,5019,5.7,2021-03-04
31876,6682,4.7,2024-02-12
363,6557,1.4,2022-06-16
276,5390,8.8,2020-04-05
35941,696,8.8,2022-08-24
38203,5457,6.3,2024-05-09
33291,1503,3.4,2023-06-15
19568,2921,1.3,2025-02-02
20151,3945,1.0,2024-12-09
45669,1904,1.7,2020-07-12
12385,1490,4.2,2022-03-11
35236,1745,2.7,2024-09-07
47970,2949,3.4,2023-07-13
26141,5505,7.3,2023-06-27
7924,2897,9.6,2021-06-22
13395,6224,2.9,2025-01-27
11786,6740,5.2,2023-10-02
48028,5744,9.9,2023-12-05
48305,6760,9.4,2024-12-09
41272,1142,4.2,2021-03-14
9180,7508,3.9,2021-01-27
49827,5145,3.2,2021-03-02
28314,4514,2.4,2025-04-01
9624,1009,5.1,2024-10-06
25508,338,4.1,2021-03-24
39879,1069,7.7,2023-11-17
25952,7332,3.1,2022-12-15
34419,2253,7.6,2025-05-07
3968,4622,3.6,2025-12-01
18528,6888,6.3,2023-12-20
32870,4551,6.7,2023-09-14
5134,6136,7.0,2022-01-24
37429,5539,2.6,2021-04-14
1293,3752,3.5,2024-03-24
4164,2378,3.2,2022-06-06
16846,7764,6.2,2021-07-25
3920,1294,1.7,2023-08-19
29092,3054,5.7,2020-10-19
22116,7873,1.8,2022-05-18
19593,3088,4.0,2024-10-01
48009,480,7.2,2021-09-03
43180,4780,4.7,2021-10-18
2175,5760,3.5,2020-05-20
10134,3096,6.5,2025-06-16
12417,5972,7.7,2022-03-06
49021,2865,3.3,2022-07-21
11940,2234,3.7,2020-07-04
47143,5442,6.8,2021-02-18
49189,2930,9.7,2023-07-27
12108,5575,2.9,2020-01-28
44755,559,6.9,2025-05-19
19499,4725,9.2,2022-09-15
25442,4001,5.2,2020-10-27
20198,4139,3.9,2020-03-05
16522,7807,7.0,2022-03-03
14176,3303,1.3,2020-04-21
48908,5113,4.2,2020-07-18
48878,6620,3.3,2025-11-15
41590,984,3.0,2021-04-28
39857,3962,2.6,2024-04-25
40486,3164,7.6,2025-04-19
5474,2066,9.6,2022-12-23
16164,838,4.5,2022-08-14
16750,272,1.4,2025-09-07
36813,6767,7.5,2020-11-04
9896,293,5.8,2022-05-14
10433,4059,7.5,2022-08-27
20628,5858,6.8,2020-05-28
41467,7538,9.1,2021-05-18
25389,2765,2.3,2025-03-03
38845,5269,2.5,2021-10-01
11014,1689,4.1,2023-07-05
5234,3367,5.4,2023-07-03
4927,7087,9.3,2020-01-18
1046,1977,9.2,2020-08-12
5180,2214,8.8,2020-09-12
23246,5194,3.0,2023-01-19
38380,1592,7.6,2022-08-25
9244,3640,4.5,2023-11-03
19175,6589,9.4,2022-07-02
37163,5074,2.9,2024-06-07
22453,5965,2.3,2023-04-27
29455,6262,8.6,2020-05-16
33663,6872,7.5,2023-03-23
17554,4102,8.4,2022-01-20
32520,5452,2.4,2022-12-13
42022,7159,9.0,2020-01-11
21883,7032,7.1,2020-10-17
7160,6956,6.9,2024-11-06
23433,7704,6.2,2023-04-12
7378,2506,7.9,2021-09-04
49885,2189,4.7,2022-03-15
16454,3002,2.2,2021-08-17
7975,4718,5.9,2022-09-12
30685,5952,7.7,2025-01-11
3102,3824,2.4,2021-02-04
6730,2068,3.0,2022-06-26
5389,2250,7.3,2022-08-11
48167,3912,3.4,2020-04-23
10461,571,2.5,2025-09-15
18147,3025,9.0,2025-06-28
20771,5040,2.4,2022-01-04
49999,2000,4.1,2024-04-22
18219,5733,4.9,2020-02-15
33667,1463,5.3,2023-02-08
42065,3508,4.3,2024-10-08
46317,4381,9.2,2024-07-14
36974,6130,6.9,2020-04-21
14533,5617,4.2,2024-03-07
21214,313,4.2,2024-11-22
49731,2568,5.5,2022-01-28
5896,221,1.3,2023-10-12
49414,2081,9.3,2025-04-15
12782,2685,3.0,2022-11-17
38042,1192,7.3,2023-05-03
41060,6355,8.0,2020-07-19
22772,6453,8.4,2021-04-02
15817,2544,2.5,2024-04-20
5725,4874,5.8,2020-04-22
26179,2114,1.8,2025-01-14
4660,4889,8.2,2021-07-02
16417,2734,5.4,2023-02-26
35236,4157,2.4,2025-02-20
11837,3757,7.5,2024-04-15
33651,4745,4.0,2020-03-03
31367,3672,2.0,2021-05-27
3899,2815,5.1,2023-04-27
9759,4855,3.1,2022-02-22
35298,4705,9.6,2025-02-27
12019,239,4.3,2022-03-25
46482,2228,6.2,2022-08-01
45093,7195,9.5,2024-03-18
24807,1255,4.5,2023-06-06
23119,5637,4.2,2024-06-08
9436,7433,2.5,2022-01-02
38874,4645,9.4,2021-08-22
35844,2585,8.2,2024-02-19
19159,2463,3.0,2024-08-10
4142,5753,4.0,2020-05-17
22750,1031,9.2,2020-12-05
30446,3741,5.8,2021-02-23
26087,1729,6.0,2020-10-22
23101,4372,6.8,2022-01-25
13477,6291,7.9,2024-02-11
32595,4779,9.5,2025-03-12
32779,6305,8.2,2023-05-07
47761,2347,9.4,2020-12-09
28665,7798,8.4,2023-01-23
23135,66,1.4,2024-05-09
35968,7351,2.1,2022-12-05
47071,6598,9.0,2025-03-02
39132,7661,1.2,2024-05-27
12790,5845,8.1,2020-03-14
29652,5834,8.6,2023-11-04
49068,5164,4.7,2025-08-03
25998,7688,4.2,2021-11-23
36853,2878,2.7,2020-05-08
28177,3282,1.4,2023-07-15
4974,5413,7.7,2025-07-22
30954,6094,1.7,2023-05-09
10753,1498,9.5,2025-08-10
38672,5351,3.7,2022-01-09
7154,2669,8.1,2025-10-14
5934,6105,1.5,2020-08-27
13768,402,5.8,2022-03-13
6438,3973,4.1,2021-12-17
1002,7963,1.3,2022-04-21
25039,6272,6.9,2024-07-17
23669,1579,9.5,2023-11-14
44990,6234,1.1,2025-05-05
14719,1607,3.4,2022-01-26
42199,4084,7.3,2020-08-17
29032,4990,8.8,2022-12-08
6282,4191,2.7,2022-07-02
28498,4313,1.6,2024-05-26
40505,98,1.1,2022-10-20
48607,6251,2.9,2024-06-03
15212,6349,1.6,2023-08-16
23842,1513,4.2,2024-10-17
46786,2563,5.0,2023-02-12
19652,5885,5.3,2023-02-02
36779,1933,2.3,2020-03-14
39841,6255,5.2,2022-05-16
39081,1049,1.1,2023-01-17
13140,4761,3.2,2020-12-23
11017,2539,4.3,2025-09-05
1296,478,2.1,2021-09-07
41971,2494,8.3,2022-05-27
16490,6638,2.8,2025-02-20
15338,6176,7.8,2025-07-19
2562,6819,5.3,2020-05-09
36417,6913,5.3,2020-03-13
4200,3557,6.8,2023-10-04
36120,7733,1.4,2024-05-08
46431,5111,1.7,2020-07-04
5891,3101,3.9,2023-03-28
4097,6416,4.8,2021-07-12
40671,7332,4.9,2024-01-12
244,4793,7.1,2023-08-22
27030,2859,1.0,2020-10-18
36674,7873,9.6,2023-12-15
40925,6850,2.6,2025-04-13
41995,4722,3.2,2020-09-23
20487,2451,9.2,2020-12-23
28217,1149,1.0,2020-10-10
38254,7662,9.9,2020-10-02
31142,2649,1.3,2023-03-22
29230,3466,2.1,2023-06-10
46320,7725,3.2,2023-11-12
33293,5990,4.9,2023-07-08
31100,1693,5.7,2024-02-22
10581,3823,1.9,2020-12-09
33783,6067,1.7,2021-10-10
30588,7402,1.3,2024-05-19
19787,7079,3.3,2025-01-21
10572,603,9.3,2023-09-07
3548,2071,4.5,2022-03-03
39082,291,7.9,2020-05-16
36384,3607,2.7,2024-06-10
26677,3718,1.6,2023-12-14
42005,4977,6.0,2021-10-25
18229,3810,8.4,2023-11-25
23651,7999,9.1,2023-01-24
1271,3077,5.9,2023-11-23
37131,3409,3.6,2020-10-20
4479,3085,2.0,2025-03-05
17581,2364,7.0,2023-09-16
24280,807,3.5,2025-01-01
2644,934,8.6,2021-06-24
37461,7037,6.4,2021-01-22
20218,2288,8.7,2023-05-22
27112,3172,6.1,2022-10-12
20022,1632,7.9,2023-12-08
4948,7025,3.6,2022-03-19
41687,3285,5.5,2020-09-02
42502,359,1.2,2023-01-07
6439,4456,6.5,2021-04-19
32282,2113,5.8,2020-11-19
3817,2944,7.8,2021-11-18
44283,6987,7.6,2021-11-21
7296,5276,6.6,2022-04-11
33754,945,1.5,2022-07-28
18892,2466,9.1,2020-08-15
37625,5723,1.2,2021-01-19
21908,4848,8.2,2023-04-01
33991,3987,5.3,2024-08-03
37887,3904,8.4,2024-04-25
37135,5642,5.2,2021-11-16
83,145,6.8,2022-08-21
16706,6623,4.3,2020-03-08
36562,883,7.7,2024-11-06
2766,307,3.3,2025-05-04
18519,5054,7.5,2024-12-19
17961,2815,2.7,2021-03-12
25677,5769,7.5,2021-08-06
33269,7501,3.6,2021-01-16
29066,784,3.5,2022-03-14
1690,6831,8.3,2023-01-28
10720,7257,8.3,2024-06-14
27516,7312,7.2,2020-07-19
7057,7577,9.3,2024-08-16
20955,3428,2.4,2022-07-15
40411,2926,3.4,2024-05-18
6656,788,3.6,2020-07-03
1637,236,3.7,2025-04-20
16457,1084,4.0,2024-06-20
10114,2657,7.3,2024-08-16
47738,4510,3.4,2022-03-22
5550,2845,3.6,2021-06-17
4986,1440,6.1,2022-08-11
18623,5221,2.7,2020-11-19
1504,6869,4.3,2020-04-22
5675,4713,1.5,2022-10-16
13832,309,9.6,2024-09-14
37210,6449,3.9,2025-12-24
10732,7480,8.7,2020-02-19
46160,1610,5.8,2024-03-24
37708,5280,3.1,2025-01-15
10199,1562,2.7,2025-11-14
30426,6616,7.3,2021-09-07
1076,1873,9.7,2021-09-05
12170,5321,2.6,2025-05-04
28833,3917,2.0,2025-01-18
26746,7619,4.5,2021-08-28
27303,113,4.5,2020-10-10
9172,1531,8.3,2024-01-10
39933,5976,5.2,2020-08-16
36574,1368,1.6,2021-06-05
11159,858,9.3,2020-01-05
19970,4995,4.4,2021-12-19
17462,5783,7.0,2024-05-16
42694,538,7.0,2025-04-16
19082,1852,1.5,2022-06-14
18189,2481,1.0,2025-05-04
9772,6086,1.8,2020-09-23
21171,2223,9.6,2020-06-26
10055,7431,8.1,2023-11-07
33440,5281,2.2,2025-10-11
21098,5878,6.5,2020-06-03
23937,698,6.5,2020-04-06
43776,7241,1.0,2024-11-22
25051,518,4.9,2021-03-11
39278,2923,7.4,2020-09-05
1069,121,2.7,2020-07-12
13589,6545,8.7,2021-02-08
27059,3173,6.9,2020-06-17
4513,2248,1.1,2022-12-04
1404,6043,8.7,2022-07-11
45439,5216,1.2,2021-03-25
49622,1561,9.0,2022-10-27
28392,1110,4.0,2020-01-07
35154,7147,7.3,2024-08-14
46941,2670,8.1,2024-03-12
15471,4710,3.5,2023-11-15
39413,1141,4.2,2021-12-18
11994,2713,5.6,2021-04-07
40151,863,6.2,2020-03-17
7862,1793,3.6,2023-10-07
11226,3682,9.9,2023-04-24
20296,4353,7.6,2020-10-14
16071,5288,3.5,2022-10-18
3482,218,6.8,2023-04-09
1998,4276,4.9,2021-02-06
7526,3124,8.7,2020-07-27
18608,3745,4.0,2023-11-28
17034,845,2.7,2020-01-23
43481,1945,1.4,2022-07-24
44752,6375,9.9,2021-09-07
35833,7987,4.2,2020-08-01
11276,2018,3.0,2023-12-17
22853,1323,5.4,2020-06-14
29933,3598,3.6,2023-04-25
39814,4484,3.1,2022-12-18
16359,7690,6.5,2020-01-20
1978,3841,1.7,2025-06-12
13912,5327,5.6,2022-09-12
43961,3082,4.5,2022-09-19
37892,501,5.8,2025-03-26
5581,3086,3.9,2022-09-03
20634,6349,6.1,2025-11-25
15011,7970,1.7,2025-01-03
47421,1607,4.4,2021-09-26
15460,6965,3.1,2021-06-08
48248,4971,4.9,2025-05-08
3537,2426,4.6,2020-08-14
36031,5411,6.7,2023-02-13
19457,2573,6.7,2022-10-26
3637,2139,4.7,2024-08-10
48496,144,2.6,2021-06-15
14827,2126,6.2,2023-11-26
41965,5138,9.7,2022-09-16
35653,6891,2.7,2025-06-25
2223,94,1.6,2022-10-15
44623,3682,3.4,2024-04-21
16515,6381,4.7,2022-01-17
8931,5566,3.8,2022-03-21
20766,1729,8.5,2022-01-19
39138,470,5.4,2021-07-21
37380,7711,3.2,2022-02-12
14134,5688,9.6,2022-01-19
47140,453,2.1,2021-03-23
27488,227,2.1,2024-07-02
41965,7491,3.2,2024-09-11
18813,1816,1.7,2020-06-26
28717,7709,7.8,2021-03-26
29174,942,3.8,2025-08-17
18672,4291,7.6,2020-07-21
37548,3519,7.9,2024-11-28
28661,7543,3.1,2023-05-16
37045,1790,5.7,2025-08-27
27517,960,5.7,2022-07-11
7938,1546,8.8,2025-03-04
1803,531,1.2,2021-03-27
34846,1898,3.9,2024-07-23
28751,4976,8.9,2021-05-27
35798,3027,3.1,2024-10-14
28204,7176,2.2,2020-05-18
41921,6008,6.2,2025-03-12
37637,3640,3.8,2020-10-16
1339,207,5.2,2024-10-15
30923,4306,8.4,2020-10-17
14231,6496,5.7,2025-03-11
46711,3451,5.6,2020-09-22
31984,2326,3.5,2024-08-28
41250,3384,8.1,2024-10-17
3460,7550,7.7,2023-09-26
16507,1057,3.1,2025-07-11
28621,5646,3.9,2023-07-16
47706,3728,8.1,2022-11-20
38219,1916,4.2,2020-03-08
49672,1888,4.6,2022-05-12
9287,4626,4.3,2022-09-02
16992,785,2.5,2020-12-05
29625,5831,4.1,2025-02-22
33679,6179,8.2,2022-08-04
24304,1413,5.4,2024-07-02
37906,3538,5.1,2024-07-27
19067,1721,2.4,2024-04-26
5244,1956,2.6,2024-05-19
23174,6271,1.4,2020-12-11
8071,643,1.1,2020-04-03
11110,5938,5.4,2024-02-13
37175,3009,4.7,2024-07-03
35130,5032,3.5,2023-06-05
7521,833,9.9,2021-11-25
28265,573,4.6,2022-05-16
17615,1669,8.1,2024-11-11
8085,353,2.9,2022-09-02
933,6694,3.2,2025-08-12
952,7631,6.1,2023-10-22
26178,3844,1.0,2025-05-25
12611,2098,1.2,2020-09-24
23225,6547,2.3,2023-10-21
48389,5114,3.0,2024-11-07
43271,870,5.8,2023-04-21
9315,5640,7.2,2022-06-21
48030,7273,3.8,2025-01-22
3324,2652,3.2,2025-06-22
35795,1522,8.4,2023-07-25
26589,4259,2.5,2024-01-07
9400,4705,7.1,2025-02-14
295,2369,9.4,2023-09-14
40253,5997,3.1,2021-08-24
26285,1543,1.8,2021-06-26
40240,1626,9.8,2023-07-18
22902,5423,3.4,2023-11-28
30801,3745,3.5,2020-08-12
7941,215,5.4,2023-05-27
7660,158,3.1,2025-01-22
36149,3770,9.9,2024-11-03
19101,4735,1.4,2021-09-01
17639,2290,5.1,2021-05-23
36714,3320,5.9,2020-09-16
37176,6833,5.2,2024-02-05
45,2608,5.7,2020-06-14
28123,4161,9.9,2024-05-17
16779,5829,8.9,2022-07-08
13026,2696,3.8,2023-09-25
2447,3727,6.0,2023-06-12
42896,6447,1.0,2025-01-26
40318,5146,4.7,2020-02-12
4294,7924,2.5,2025-05-16
38726,4752,7.4,2024-05-18
33003,6370,3.0,2024-05-17
46599,6060,7.7,2021-08-15
49283,1801,3.8,2025-03-04
39109,4937,9.3,2022-07-18
33911,6908,5.0,2022-03-08
