user_id,user_gender,user_age,register_year,user_level
19329,女,57,2023,普通会员
19330,女,26,2024,VIP会员
19331,女,17,2021,VIP会员
19332,女,39,2025,VIP会员
19333,女,38,2024,普通会员
19334,男,35,2022,VIP会员
19335,男,18,2022,VIP会员
19336,男,29,2024,VIP会员
19337,女,59,2022,普通会员
19338,女,17,2025,VIP会员
19339,男,36,2020,普通会员
19340,女,57,2022,普通会员
19341,男,27,2018,VIP会员
19342,男,29,2025,超级VIP
19343,女,48,2019,VIP会员
19344,男,54,2019,超级VIP
19345,女,15,2025,超级VIP
19346,男,17,2018,普通会员
19347,男,14,2019,VIP会员
19348,女,54,2020,普通会员
19349,女,19,2021,VIP会员
19350,女,63,2022,VIP会员
19351,男,59,2018,普通会员
19352,女,20,2018,普通会员
19353,男,21,2024,VIP会员
19354,女,59,2019,普通会员
19355,女,36,2020,普通会员
19356,女,27,2020,超级VIP
19357,男,24,2020,VIP会员
19358,女,19,2023,普通会员
19359,女,58,2023,普通会员
19360,男,24,2024,普通会员
19361,女,32,2019,超级VIP
19362,女,55,2022,普通会员
19363,女,23,2022,普通会员
19364,男,38,2020,超级VIP
19365,男,15,2023,普通会员
19366,女,19,2020,超级VIP
19367,男,57,2022,普通会员
19368,女,34,2023,超级VIP
19369,女,15,2023,超级VIP
19370,男,23,2020,超级VIP
19371,男,48,2019,超级VIP
19372,男,47,2019,超级VIP
19373,女,62,2023,普通会员
19374,男,17,2024,普通会员
19375,女,44,2024,超级VIP
19376,女,58,2025,VIP会员
19377,女,61,2025,普通会员
19378,女,59,2020,VIP会员
19379,男,48,2019,普通会员
19380,男,45,2024,超级VIP
19381,男,39,2020,VIP会员
19382,女,47,2020,VIP会员
19383,男,42,2020,超级VIP
19384,女,15,2022,超级VIP
19385,女,42,2019,超级VIP
19386,女,64,2019,VIP会员
19387,女,12,2025,VIP会员
19388,男,41,2020,普通会员
19389,女,14,2019,普通会员
19390,男,63,2018,普通会员
19391,男,12,2020,超级VIP
19392,女,63,2025,VIP会员
19393,女,15,2021,普通会员
19394,女,13,2018,普通会员
19395,女,63,2024,超级VIP
19396,男,52,2022,超级VIP
19397,女,24,2022,VIP会员
19398,男,44,2019,超级VIP
19399,男,50,2025,普通会员
19400,男,62,2024,普通会员
19401,女,59,2021,普通会员
19402,女,60,2022,VIP会员
19403,男,26,2018,VIP会员
19404,女,36,2024,VIP会员
19405,男,29,2024,VIP会员
19406,男,61,2018,超级VIP
19407,男,61,2018,普通会员
19408,男,13,2020,超级VIP
19409,女,62,2023,超级VIP
19410,女,44,2024,超级VIP
19411,女,13,2021,超级VIP
19412,男,55,2022,VIP会员
19413,女,64,2025,普通会员
19414,女,44,2025,VIP会员
19415,男,15,2024,超级VIP
19416,女,36,2020,VIP会员
19417,女,34,2022,VIP会员
19418,女,50,2020,VIP会员
19419,女,61,2024,超级VIP
19420,女,21,2018,普通会员
19421,女,42,2020,超级VIP
19422,男,26,2024,普通会员
19423,男,48,2022,超级VIP
19424,女,50,2019,VIP会员
19425,男,31,2021,VIP会员
19426,男,26,2025,VIP会员
19427,女,24,2021,普通会员
19428,女,24,2025,普通会员
19429,女,14,2021,超级VIP
19430,男,16,2018,VIP会员
19431,男,37,2023,普通会员
19432,男,19,2023,超级VIP
19433,女,63,2018,超级VIP
19434,男,50,2024,VIP会员
19435,女,36,2021,VIP会员
19436,男,60,2024,超级VIP
19437,男,33,2019,超级VIP
19438,女,38,2018,超级VIP
19439,男,39,2022,普通会员
19440,男,40,2021,普通会员
19441,男,13,2024,普通会员
19442,女,46,2022,普通会员
19443,男,55,2025,VIP会员
19444,女,64,2020,超级VIP
19445,男,13,2018,普通会员
19446,男,30,2021,VIP会员
19447,女,36,2025,VIP会员
19448,女,23,2025,普通会员
19449,女,56,2022,VIP会员
19450,男,30,2022,超级VIP
19451,男,47,2018,超级VIP
19452,女,27,2024,普通会员
19453,男,46,2018,普通会员
19454,女,32,2022,VIP会员
19455,女,56,2021,普通会员
19456,女,22,2019,普通会员
19457,男,45,2021,普通会员
19458,男,41,2018,普通会员
19459,女,37,2022,普通会员
19460,男,21,2022,超级VIP
19461,男,22,2020,普通会员
19462,女,59,2020,超级VIP
19463,男,53,2018,VIP会员
19464,男,12,2020,普通会员
19465,男,26,2023,VIP会员
19466,男,46,2025,超级VIP
19467,男,52,2018,VIP会员
19468,男,47,2020,超级VIP
19469,男,27,2020,VIP会员
19470,女,58,2024,普通会员
19471,女,61,2025,普通会员
19472,男,56,2021,VIP会员
19473,女,48,2020,普通会员
19474,男,45,2020,超级VIP
19475,男,55,2018,超级VIP
19476,女,31,2019,普通会员
19477,男,56,2020,普通会员
19478,女,23,2023,超级VIP
19479,女,63,2025,普通会员
19480,男,33,2025,普通会员
19481,女,42,2018,超级VIP
19482,男,43,2024,超级VIP
19483,女,20,2019,VIP会员
19484,男,27,2018,超级VIP
19485,男,54,2025,VIP会员
19486,男,59,2023,VIP会员
19487,女,44,2022,VIP会员
19488,女,42,2022,普通会员
19489,女,32,2025,普通会员
19490,男,61,2020,超级VIP
19491,女,15,2025,VIP会员
19492,男,22,2019,超级VIP
19493,女,12,2021,普通会员
19494,女,28,2025,超级VIP
19495,男,43,2019,VIP会员
19496,男,35,2018,普通会员
19497,男,64,2018,VIP会员
19498,女,27,2019,超级VIP
19499,男,47,2023,普通会员
19500,男,60,2020,超级VIP
19501,女,42,2019,普通会员
19502,男,50,2025,VIP会员
19503,男,31,2022,超级VIP
19504,男,58,2018,超级VIP
19505,女,41,2018,普通会员
19506,男,43,2023,VIP会员
19507,男,15,2019,普通会员
19508,男,44,2023,普通会员
19509,男,61,2025,超级VIP
19510,男,61,2024,VIP会员
19511,女,52,2019,VIP会员
19512,女,62,2022,普通会员
19513,女,58,2025,VIP会员
19514,女,56,2019,超级VIP
19515,女,38,2025,普通会员
19516,女,30,2020,VIP会员
19517,女,64,2021,普通会员
19518,男,34,2021,普通会员
19519,男,24,2025,普通会员
19520,女,47,2022,普通会员
19521,女,39,2022,VIP会员
19522,男,36,2022,超级VIP
19523,男,37,2020,超级VIP
19524,女,26,2020,普通会员
19525,男,21,2020,VIP会员
19526,男,30,2021,VIP会员
19527,男,39,2023,普通会员
19528,男,45,2022,超级VIP
19529,男,40,2020,普通会员
19530,女,42,2020,VIP会员
19531,女,37,2018,普通会员
19532,女,14,2022,VIP会员
19533,女,31,2025,普通会员
19534,男,42,2018,普通会员
19535,女,29,2018,普通会员
19536,女,64,2018,超级VIP
19537,女,63,2020,普通会员
19538,女,60,2019,普通会员
19539,女,35,2019,VIP会员
19540,男,26,2018,VIP会员
19541,男,30,2020,普通会员
19542,女,61,2021,VIP会员
19543,女,20,2018,VIP会员
19544,男,39,2021,超级VIP
19545,女,39,2024,超级VIP
19546,女,55,2022,超级VIP
19547,男,38,2021,普通会员
19548,男,13,2023,超级VIP
19549,男,44,2024,超级VIP
19550,男,32,2024,超级VIP
19551,女,48,2024,普通会员
19552,男,17,2025,普通会员
19553,女,18,2023,VIP会员
19554,女,31,2021,VIP会员
19555,女,30,2025,VIP会员
19556,女,63,2018,超级VIP
19557,男,52,2019,VIP会员
19558,男,62,2018,超级VIP
19559,男,54,2021,VIP会员
19560,女,57,2019,超级VIP
19561,男,31,2021,普通会员
19562,男,34,2018,超级VIP
19563,男,18,2019,超级VIP
19564,男,62,2023,超级VIP
19565,男,15,2025,普通会员
19566,男,27,2025,超级VIP
19567,女,61,2022,VIP会员
19568,男,46,2025,超级VIP
19569,女,64,2020,VIP会员
19570,男,18,2019,普通会员
19571,男,47,2018,普通会员
19572,男,61,2019,超级VIP
19573,女,43,2023,超级VIP
19574,男,56,2021,超级VIP
19575,男,27,2018,超级VIP
19576,男,45,2020,VIP会员
19577,男,51,2024,VIP会员
19578,女,38,2022,普通会员
19579,女,40,2025,超级VIP
19580,男,50,2020,普通会员
19581,女,57,2021,普通会员
19582,女,56,2025,普通会员
19583,女,21,2020,VIP会员
19584,女,46,2019,VIP会员
19585,男,22,2019,普通会员
19586,男,57,2024,超级VIP
19587,男,12,2019,VIP会员
19588,女,53,2025,VIP会员
19589,男,56,2022,VIP会员
19590,女,35,2024,普通会员
19591,女,25,2019,VIP会员
19592,男,26,2024,超级VIP
19593,男,29,2024,VIP会员
19594,男,45,2020,超级VIP
19595,男,55,2021,超级VIP
19596,男,47,2021,VIP会员
19597,男,29,2018,VIP会员
19598,男,51,2024,普通会员
19599,男,13,2018,普通会员
19600,女,53,2025,VIP会员
19601,女,35,2020,VIP会员
19602,女,26,2022,超级VIP
19603,女,40,2018,普通会员
19604,男,42,2024,VIP会员
19605,女,30,2022,VIP会员
19606,女,58,2020,VIP会员
19607,男,16,2021,普通会员
19608,男,43,2019,超级VIP
19609,女,63,2022,普通会员
19610,男,19,2023,超级VIP
19611,男,47,2025,VIP会员
19612,男,16,2024,普通会员
19613,男,31,2023,VIP会员
19614,男,25,2019,VIP会员
19615,男,26,2025,VIP会员
19616,男,22,2020,普通会员
19617,男,58,2022,普通会员
19618,女,36,2022,超级VIP
19619,女,64,2022,超级VIP
19620,男,25,2021,超级VIP
19621,女,49,2023,超级VIP
19622,女,24,2025,超级VIP
19623,男,16,2018,超级VIP
19624,男,59,2019,超级VIP
19625,女,52,2023,普通会员
19626,女,35,2024,超级VIP
19627,男,61,2023,超级VIP
19628,男,15,2022,超级VIP
19629,女,60,2020,普通会员
19630,男,14,2024,VIP会员
19631,男,21,2018,VIP会员
19632,女,61,2022,超级VIP
19633,女,24,2025,VIP会员
19634,女,51,2020,超级VIP
19635,女,20,2021,VIP会员
19636,女,61,2023,超级VIP
19637,女,35,2022,普通会员
19638,女,54,2023,VIP会员
19639,男,24,2018,超级VIP
19640,男,13,2025,超级VIP
19641,女,30,2018,普通会员
19642,男,52,2021,VIP会员
19643,女,19,2018,超级VIP
19644,男,21,2020,VIP会员
19645,女,64,2020,普通会员
19646,男,58,2022,普通会员
19647,女,38,2021,普通会员
19648,女,42,2023,VIP会员
19649,男,37,2025,普通会员
19650,男,18,2025,VIP会员
19651,男,23,2019,VIP会员
19652,男,37,2018,超级VIP
19653,男,45,2025,VIP会员
19654,男,50,2023,超级VIP
19655,女,18,2023,VIP会员
19656,女,44,2019,VIP会员
19657,女,43,2019,普通会员
19658,女,18,2020,VIP会员
19659,男,30,2019,VIP会员
19660,女,32,2018,VIP会员
19661,男,50,2022,超级VIP
19662,男,28,2020,超级VIP
19663,男,39,2025,超级VIP
19664,男,20,2022,VIP会员
19665,女,22,2023,普通会员
19666,女,51,2024,VIP会员
19667,男,39,2018,超级VIP
19668,女,39,2025,普通会员
19669,男,44,2022,VIP会员
19670,女,58,2019,普通会员
19671,女,14,2023,普通会员
19672,女,20,2018,VIP会员
19673,女,18,2020,超级VIP
19674,女,39,2022,VIP会员
19675,男,61,2025,普通会员
19676,女,64,2019,VIP会员
19677,男,18,2021,普通会员
19678,男,38,2018,超级VIP
19679,男,18,2019,超级VIP
19680,男,64,2019,普通会员
19681,男,47,2025,VIP会员
19682,男,37,2025,超级VIP
19683,女,24,2019,普通会员
19684,男,51,2020,普通会员
19685,男,53,2024,超级VIP
19686,男,62,2024,VIP会员
19687,男,22,2018,普通会员
19688,女,64,2024,普通会员
19689,女,48,2018,VIP会员
19690,男,49,2024,超级VIP
19691,女,62,2025,普通会员
19692,男,40,2021,普通会员
19693,女,39,2020,普通会员
19694,女,19,2025,VIP会员
19695,女,37,2021,超级VIP
19696,女,45,2021,超级VIP
19697,女,29,2024,普通会员
19698,女,57,2022,超级VIP
19699,女,50,2018,超级VIP
19700,男,26,2021,超级VIP
19701,男,57,2018,普通会员
19702,女,54,2021,VIP会员
19703,女,33,2023,VIP会员
19704,男,12,2024,VIP会员
19705,男,16,2024,超级VIP
19706,女,36,2022,超级VIP
19707,女,23,2023,VIP会员
19708,女,24,2021,超级VIP
19709,男,18,2025,VIP会员
19710,女,56,2023,超级VIP
19711,女,55,2024,普通会员
19712,女,20,2020,普通会员
19713,男,47,2021,VIP会员
19714,男,42,2020,普通会员
19715,女,23,2019,VIP会员
19716,女,41,2022,普通会员
19717,女,33,2018,普通会员
19718,女,45,2021,普通会员
19719,男,25,2021,普通会员
19720,女,27,2024,超级VIP
19721,男,62,2023,超级VIP
19722,男,29,2020,VIP会员
19723,女,32,2023,普通会员
19724,男,41,2022,超级VIP
19725,女,18,2019,VIP会员
19726,男,64,2021,超级VIP
19727,女,37,2022,普通会员
19728,男,25,2024,超级VIP
19729,男,14,2021,普通会员
19730,女,28,2022,普通会员
19731,女,32,2022,超级VIP
19732,男,46,2022,VIP会员
19733,女,34,2019,VIP会员
19734,女,60,2022,超级VIP
19735,女,43,2018,超级VIP
19736,女,14,2025,VIP会员
19737,女,50,2020,VIP会员
19738,男,24,2018,超级VIP
19739,女,31,2018,超级VIP
19740,女,36,2018,超级VIP
19741,女,15,2020,超级VIP
19742,女,58,2021,超级VIP
19743,女,37,2021,超级VIP
19744,男,30,2024,超级VIP
19745,男,58,2021,VIP会员
19746,女,59,2023,普通会员
19747,男,34,2024,VIP会员
19748,女,43,2023,超级VIP
19749,女,56,2022,超级VIP
19750,女,27,2024,超级VIP
19751,女,24,2020,超级VIP
19752,女,46,2025,VIP会员
19753,女,46,2020,VIP会员
19754,女,21,2020,VIP会员
19755,女,61,2025,普通会员
19756,女,17,2018,超级VIP
19757,女,37,2023,VIP会员
19758,男,31,2025,普通会员
19759,男,31,2019,超级VIP
19760,女,29,2025,VIP会员
19761,男,59,2023,VIP会员
19762,女,47,2019,VIP会员
19763,男,25,2025,超级VIP
19764,女,63,2023,VIP会员
19765,女,24,2018,VIP会员
19766,男,37,2022,超级VIP
19767,男,13,2019,超级VIP
19768,女,46,2022,VIP会员
19769,女,56,2021,普通会员
19770,女,46,2021,普通会员
19771,男,18,2019,超级VIP
19772,女,38,2023,VIP会员
19773,女,56,2025,VIP会员
19774,女,19,2025,超级VIP
19775,女,61,2018,VIP会员
19776,男,33,2018,普通会员
19777,男,21,2021,普通会员
19778,女,49,2025,普通会员
19779,女,39,2025,超级VIP
19780,女,33,2023,VIP会员
19781,女,19,2018,超级VIP
19782,男,40,2021,普通会员
19783,女,44,2018,VIP会员
19784,男,58,2022,普通会员
19785,女,24,2022,超级VIP
19786,男,29,2023,VIP会员
19787,女,61,2022,VIP会员
19788,男,44,2019,超级VIP
19789,男,25,2018,普通会员
19790,女,64,2023,VIP会员
19791,女,29,2024,VIP会员
19792,男,25,2020,超级VIP
19793,女,46,2019,超级VIP
19794,男,13,2021,超级VIP
19795,女,27,2023,VIP会员
19796,男,14,2023,VIP会员
19797,男,34,2020,VIP会员
19798,男,50,2024,VIP会员
19799,男,26,2020,VIP会员
19800,女,58,2025,VIP会员
19801,男,39,2021,普通会员
19802,男,61,2021,超级VIP
19803,女,44,2022,普通会员
19804,男,20,2021,VIP会员
19805,女,20,2020,普通会员
19806,男,44,2018,超级VIP
19807,男,53,2021,超级VIP
19808,女,59,2018,普通会员
19809,女,18,2024,普通会员
19810,男,24,2018,VIP会员
19811,男,17,2022,普通会员
19812,男,35,2022,普通会员
19813,男,35,2020,超级VIP
19814,女,46,2025,超级VIP
19815,男,14,2024,超级VIP
19816,男,20,2018,VIP会员
19817,女,51,2023,普通会员
19818,女,50,2018,超级VIP
19819,男,44,2022,超级VIP
19820,女,37,2020,超级VIP
19821,男,17,2021,VIP会员
19822,女,19,2020,普通会员
19823,女,28,2020,普通会员
19824,女,30,2022,普通会员
19825,女,60,2019,普通会员
19826,男,35,2024,普通会员
19827,男,57,2021,普通会员
19828,男,32,2023,普通会员
19829,男,14,2021,VIP会员
19830,女,63,2019,超级VIP
19831,男,57,2020,普通会员
19832,男,16,2024,普通会员
19833,女,50,2024,超级VIP
19834,男,26,2020,VIP会员
19835,女,22,2024,超级VIP
19836,男,58,2019,VIP会员
19837,女,52,2020,普通会员
19838,女,41,2021,普通会员
19839,女,29,2019,普通会员
19840,女,36,2023,普通会员
19841,男,29,2021,VIP会员
19842,男,41,2021,普通会员
19843,女,60,2024,超级VIP
19844,男,48,2018,VIP会员
19845,女,20,2021,超级VIP
19846,女,35,2024,VIP会员
19847,女,45,2019,超级VIP
19848,女,42,2022,VIP会员
19849,女,24,2021,VIP会员
19850,女,26,2023,超级VIP
19851,女,62,2020,普通会员
19852,女,29,2022,普通会员
19853,女,51,2020,超级VIP
19854,男,36,2019,VIP会员
19855,男,62,2019,普通会员
19856,男,40,2024,超级VIP
19857,男,27,2018,普通会员
19858,女,49,2018,VIP会员
19859,女,18,2018,超级VIP
19860,男,45,2021,普通会员
19861,女,27,2020,超级VIP
19862,男,59,2023,超级VIP
19863,女,32,2023,超级VIP
19864,男,50,2025,普通会员
19865,女,64,2025,超级VIP
19866,男,50,2023,VIP会员
19867,男,40,2024,VIP会员
19868,男,52,2020,超级VIP
19869,女,56,2025,超级VIP
19870,女,22,2024,超级VIP
19871,女,34,2021,普通会员
19872,女,35,2025,普通会员
19873,男,63,2024,超级VIP
19874,男,46,2021,VIP会员
19875,女,48,2018,超级VIP
19876,女,63,2021,超级VIP
19877,男,39,2023,VIP会员
19878,女,63,2019,VIP会员
19879,男,14,2023,普通会员
19880,男,30,2018,超级VIP
19881,女,44,2021,超级VIP
19882,男,55,2021,超级VIP
19883,男,32,2018,超级VIP
19884,女,54,2023,VIP会员
19885,男,52,2018,普通会员
19886,男,24,2018,超级VIP
19887,男,61,2025,普通会员
19888,女,49,2024,超级VIP
19889,女,32,2025,普通会员
19890,男,56,2024,超级VIP
19891,女,26,2018,超级VIP
19892,男,56,2023,普通会员
19893,男,53,2021,VIP会员
19894,男,18,2022,普通会员
19895,女,39,2019,超级VIP
19896,女,50,2025,普通会员
19897,女,32,2020,VIP会员
19898,男,23,2019,普通会员
19899,女,59,2021,普通会员
19900,女,17,2022,超级VIP
19901,女,31,2025,VIP会员
19902,男,37,2022,超级VIP
19903,女,60,2025,VIP会员
19904,女,61,2022,VIP会员
19905,女,36,2025,普通会员
19906,女,49,2024,超级VIP
19907,男,15,2022,普通会员
19908,男,62,2025,VIP会员
19909,女,25,2025,超级VIP
19910,男,31,2018,普通会员
19911,男,24,2019,超级VIP
19912,女,41,2022,VIP会员
19913,女,39,2022,超级VIP
19914,女,62,2019,普通会员
19915,女,21,2025,VIP会员
19916,女,31,2024,普通会员
19917,女,52,2018,VIP会员
19918,女,52,2024,普通会员
19919,女,33,2023,普通会员
19920,女,44,2019,VIP会员
19921,女,50,2024,普通会员
19922,男,25,2024,超级VIP
19923,女,42,2024,超级VIP
19924,男,37,2023,超级VIP
19925,女,24,2020,超级VIP
19926,男,45,2024,普通会员
19927,男,43,2019,普通会员
19928,女,27,2024,普通会员
19929,女,64,2024,VIP会员
19930,男,60,2019,VIP会员
19931,男,43,2018,VIP会员
19932,女,50,2023,超级VIP
19933,男,57,2023,超级VIP
19934,男,18,2023,VIP会员
19935,男,31,2018,VIP会员
19936,男,52,2019,普通会员
19937,女,38,2024,VIP会员
19938,女,62,2023,普通会员
19939,女,23,2020,超级VIP
19940,男,64,2023,VIP会员
19941,女,29,2022,普通会员
19942,男,24,2018,普通会员
19943,女,19,2021,VIP会员
19944,女,45,2021,超级VIP
19945,女,20,2022,VIP会员
19946,男,31,2020,VIP会员
19947,男,17,2019,VIP会员
19948,男,25,2023,超级VIP
19949,女,46,2024,超级VIP
19950,女,17,2022,普通会员
19951,女,31,2023,超级VIP
19952,男,35,2022,普通会员
19953,女,50,2022,普通会员
19954,男,53,2021,VIP会员
19955,女,46,2024,普通会员
19956,女,63,2023,普通会员
19957,男,38,2020,VIP会员
19958,男,60,2024,VIP会员
19959,女,44,2023,超级VIP
19960,女,59,2021,超级VIP
19961,男,36,2025,VIP会员
19962,女,20,2025,普通会员
19963,男,23,2024,超级VIP
19964,男,36,2025,普通会员
19965,男,25,2019,VIP会员
19966,女,18,2020,普通会员
19967,女,29,2020,VIP会员
19968,男,14,2018,超级VIP
19969,男,44,2020,超级VIP
19970,女,47,2019,超级VIP
19971,男,12,2025,VIP会员
19972,男,52,2022,普通会员
19973,女,24,2019,普通会员
19974,女,25,2019,超级VIP
19975,女,41,2019,VIP会员
19976,男,57,2024,VIP会员
19977,男,55,2018,超级VIP
19978,男,13,2020,普通会员
19979,女,24,2023,VIP会员
19980,男,22,2018,普通会员
19981,男,47,2019,普通会员
19982,女,36,2021,超级VIP
19983,女,46,2025,超级VIP
19984,男,40,2020,普通会员
19985,女,45,2018,超级VIP
19986,男,59,2024,普通会员
19987,男,38,2020,超级VIP
19988,男,17,2019,VIP会员
19989,女,43,2022,超级VIP
19990,男,14,2023,VIP会员
19991,男,58,2019,VIP会员
19992,女,25,2024,VIP会员
19993,男,61,2019,超级VIP
19994,男,37,2024,超级VIP
19995,女,18,2022,普通会员
19996,男,39,2022,普通会员
19997,女,23,2022,VIP会员
19998,男,22,2024,超级VIP
19999,女,45,2019,普通会员
20000,男,16,2022,超级VIP
20001,女,48,2024,超级VIP
20002,女,34,2024,VIP会员
20003,男,14,2022,普通会员
20004,男,35,2021,VIP会员
20005,男,61,2019,VIP会员
20006,男,49,2020,普通会员
20007,女,57,2021,普通会员
20008,女,34,2025,VIP会员
20009,男,17,2021,普通会员
20010,男,21,2024,普通会员
20011,男,50,2024,VIP会员
20012,女,25,2021,普通会员
20013,男,35,2019,普通会员
20014,女,38,2021,VIP会员
20015,女,43,2022,超级VIP
20016,女,60,2024,普通会员
20017,女,14,2020,超级VIP
20018,男,46,2023,VIP会员
20019,男,51,2021,超级VIP
20020,女,58,2022,超级VIP
20021,男,43,2023,超级VIP
20022,男,61,2023,VIP会员
20023,女,42,2025,超级VIP
20024,女,29,2022,普通会员
20025,女,21,2023,超级VIP
20026,女,62,2018,VIP会员
20027,女,30,2025,普通会员
20028,男,31,2021,VIP会员
20029,女,34,2020,普通会员
20030,男,49,2023,普通会员
20031,女,42,2018,普通会员
20032,男,51,2018,VIP会员
20033,男,22,2018,VIP会员
20034,女,61,2022,VIP会员
20035,女,20,2019,VIP会员
20036,男,54,2022,VIP会员
20037,男,28,2023,普通会员
20038,女,48,2024,普通会员
20039,男,33,2023,VIP会员
20040,男,13,2021,VIP会员
20041,女,38,2020,超级VIP
20042,女,38,2024,普通会员
20043,女,63,2018,VIP会员
20044,男,61,2022,VIP会员
20045,女,39,2020,超级VIP
20046,男,42,2021,超级VIP
20047,男,36,2022,超级VIP
20048,女,18,2020,普通会员
20049,女,31,2022,超级VIP
20050,女,62,2018,VIP会员
20051,男,58,2022,VIP会员
20052,男,50,2019,超级VIP
20053,男,62,2018,超级VIP
20054,男,35,2020,超级VIP
20055,男,42,2021,普通会员
20056,女,61,2021,VIP会员
20057,女,59,2018,普通会员
20058,女,12,2022,超级VIP
20059,女,53,2020,超级VIP
20060,女,20,2024,VIP会员
20061,女,34,2018,VIP会员
20062,男,42,2023,VIP会员
20063,女,39,2018,超级VIP
20064,男,46,2021,超级VIP
20065,男,28,2023,VIP会员
20066,女,52,2023,普通会员
20067,男,17,2019,超级VIP
20068,男,21,2020,超级VIP
20069,女,62,2021,超级VIP
20070,男,14,2019,普通会员
20071,男,27,2019,VIP会员
20072,男,50,2024,VIP会员
20073,男,47,2018,VIP会员
20074,女,16,2020,普通会员
20075,男,19,2022,普通会员
20076,女,41,2018,超级VIP
20077,女,35,2023,超级VIP
20078,男,41,2018,VIP会员
20079,女,25,2025,超级VIP
20080,男,22,2021,普通会员
20081,男,52,2018,普通会员
20082,女,27,2024,超级VIP
20083,男,13,2022,超级VIP
20084,男,60,2022,普通会员
20085,女,39,2025,VIP会员
20086,女,64,2021,VIP会员
20087,男,52,2021,超级VIP
20088,男,26,2025,普通会员
20089,女,39,2024,普通会员
20090,女,58,2025,普通会员
20091,女,16,2020,普通会员
20092,女,63,2025,VIP会员
20093,男,23,2021,超级VIP
20094,女,13,2024,VIP会员
20095,男,45,2018,超级VIP
20096,女,62,2021,普通会员
20097,女,50,2025,普通会员
20098,女,49,2021,普通会员
20099,男,47,2019,VIP会员
20100,男,45,2021,VIP会员
20101,女,57,2025,超级VIP
20102,男,25,2019,普通会员
20103,女,26,2023,普通会员
20104,男,25,2021,VIP会员
20105,男,42,2021,VIP会员
20106,女,47,2020,普通会员
20107,男,43,2018,超级VIP
20108,女,46,2021,普通会员
20109,女,58,2025,VIP会员
20110,女,43,2020,普通会员
20111,女,18,2023,VIP会员
20112,女,62,2022,VIP会员
20113,女,28,2024,普通会员
20114,男,60,2025,超级VIP
20115,男,36,2021,普通会员
20116,男,36,2018,VIP会员
20117,女,17,2019,普通会员
20118,男,17,2025,超级VIP
20119,女,45,2022,超级VIP
20120,女,64,2023,超级VIP
20121,女,52,2018,VIP会员
20122,男,23,2021,普通会员
20123,男,27,2023,超级VIP
20124,男,32,2019,普通会员
20125,女,54,2023,VIP会员
20126,男,27,2021,超级VIP
20127,女,54,2020,VIP会员
20128,女,45,2023,VIP会员
20129,女,12,2018,普通会员
20130,女,19,2023,超级VIP
20131,女,16,2023,VIP会员
20132,男,52,2019,普通会员
20133,男,19,2021,普通会员
20134,男,41,2025,普通会员
20135,男,25,2021,超级VIP
20136,男,59,2021,超级VIP
20137,女,40,2021,普通会员
20138,女,38,2024,超级VIP
20139,女,43,2023,超级VIP
20140,男,13,2022,超级VIP
20141,男,54,2018,VIP会员
20142,男,53,2022,VIP会员
20143,女,15,2019,普通会员
20144,男,59,2019,VIP会员
20145,男,50,2021,VIP会员
20146,男,46,2023,普通会员
20147,女,46,2025,VIP会员
20148,男,29,2021,超级VIP
20149,男,31,2022,VIP会员
20150,女,22,2025,超级VIP
20151,女,15,2018,普通会员
20152,男,14,2024,VIP会员
20153,男,48,2021,超级VIP
20154,女,23,2022,普通会员
20155,女,62,2024,普通会员
20156,女,22,2025,超级VIP
20157,女,52,2022,超级VIP
20158,女,40,2023,VIP会员
20159,女,39,2019,VIP会员
20160,女,17,2025,普通会员
20161,女,47,2023,VIP会员
20162,男,63,2023,超级VIP
20163,男,17,2023,超级VIP
20164,女,50,2019,超级VIP
20165,女,20,2025,VIP会员
20166,男,53,2018,VIP会员
20167,男,55,2023,超级VIP
20168,女,35,2020,普通会员
20169,女,49,2025,VIP会员
20170,女,53,2020,VIP会员
20171,男,55,2020,VIP会员
20172,男,51,2025,普通会员
20173,男,56,2021,VIP会员
20174,女,17,2024,超级VIP
20175,男,41,2021,普通会员
20176,男,28,2018,普通会员
20177,女,14,2019,超级VIP
20178,女,35,2020,超级VIP
20179,女,49,2023,VIP会员
20180,女,35,2018,超级VIP
20181,女,56,2023,超级VIP
20182,男,40,2024,普通会员
20183,男,47,2023,超级VIP
20184,男,14,2025,超级VIP
20185,男,28,2021,普通会员
20186,女,33,2022,超级VIP
20187,女,35,2023,普通会员
20188,男,41,2019,普通会员
20189,女,41,2021,超级VIP
20190,女,50,2025,普通会员
20191,男,14,2021,超级VIP
20192,女,39,2021,VIP会员
20193,女,55,2018,普通会员
20194,女,50,2024,普通会员
20195,女,40,2021,VIP会员
20196,女,29,2020,超级VIP
20197,女,12,2024,VIP会员
20198,男,39,2024,VIP会员
20199,男,49,2018,超级VIP
20200,女,32,2019,VIP会员
20201,女,25,2025,超级VIP
20202,女,12,2018,超级VIP
20203,女,37,2023,超级VIP
20204,男,30,2019,普通会员
20205,女,55,2021,VIP会员
20206,男,21,2018,超级VIP
20207,女,38,2022,普通会员
20208,男,32,2022,普通会员
20209,女,17,2023,VIP会员
20210,男,51,2019,VIP会员
20211,男,31,2021,超级VIP
20212,女,31,2023,超级VIP
20213,女,47,2024,普通会员
20214,男,15,2021,VIP会员
20215,男,22,2019,超级VIP
20216,男,12,2021,普通会员
20217,男,60,2021,超级VIP
20218,女,16,2022,普通会员
20219,女,61,2025,VIP会员
20220,男,36,2021,普通会员
