movie_id,movie_name,movie_type,movie_area,release_year,duration,director,score_avg,score_count
4180,影片4180,喜剧,法国,2025,120,导演79,5.7,30463
4181,影片4181,"悬疑,惊悚",英国,2020,129,导演39,6.2,34537
4182,影片4182,"纪录片,爱情,剧情",英国,2016,107,导演130,7.7,23141
4183,影片4183,"喜剧,科幻",中国大陆,2018,157,导演98,7.8,35630
4184,影片4184,"动画,喜剧",英国,2022,162,导演152,5.7,48770
4185,影片4185,"爱情,动画,动作",美国,2014,122,导演141,4.7,32218
4186,影片4186,冒险,法国,2024,128,导演113,7.5,40068
4187,影片4187,"纪录片,喜剧",美国,2023,88,导演97,4.7,15602
4188,影片4188,"纪录片,爱情",法国,2012,155,导演22,7.2,4615
4189,影片4189,"科幻,惊悚",中国香港,2014,140,导演153,7.8,28488
4190,影片4190,爱情,中国大陆,2023,139,导演168,7.9,12005
4191,影片4191,"科幻,爱情",美国,2016,157,导演199,8.1,16850
4192,影片4192,爱情,美国,2017,102,导演72,8.8,25843
4193,影片4193,动画,中国大陆,2022,142,导演67,6.7,47381
4194,影片4194,喜剧,英国,2021,153,导演34,8.0,13499
4195,影片4195,"纪录片,剧情",英国,2020,169,导演36,7.4,40242
4196,影片4196,"动作,爱情",韩国,2017,131,导演184,5.0,4182
4197,影片4197,动画,日本,2018,137,导演143,4.1,23041
4198,影片4198,"剧情,纪录片",韩国,2017,83,导演30,5.6,38922
4199,影片4199,"剧情,喜剧,悬疑",中国台湾,2021,114,导演80,6.4,10382
4200,影片4200,"喜剧,惊悚,科幻",法国,2023,167,导演78,7.4,9651
4201,影片4201,"惊悚,喜剧",法国,2023,140,导演136,8.7,42781
4202,影片4202,"剧情,动画",中国大陆,2015,75,导演59,5.1,48323
4203,影片4203,"爱情,冒险,动作",美国,2012,131,导演9,4.7,7096
4204,影片4204,"惊悚,剧情,动画",英国,2016,145,导演199,9.3,38793
4205,影片4205,"爱情,剧情,纪录片",法国,2015,136,导演128,4.6,14302
4206,影片4206,"动作,悬疑,爱情",日本,2021,172,导演105,6.6,12382
4207,影片4207,"动作,纪录片,动画",日本,2019,84,导演110,7.2,1546
4208,影片4208,科幻,中国台湾,2010,130,导演2,7.0,2270
4209,影片4209,"动作,喜剧",中国台湾,2025,109,导演87,4.5,45877
4210,影片4210,爱情,中国大陆,2014,157,导演41,4.3,48882
4211,影片4211,"喜剧,动作,纪录片",韩国,2019,116,导演70,4.6,5379
4212,影片4212,"悬疑,剧情",法国,2014,154,导演179,7.2,5466
4213,影片4213,悬疑,英国,2023,86,导演120,7.0,21941
4214,影片4214,"喜剧,动作,惊悚",中国台湾,2022,157,导演175,5.3,38431
4215,影片4215,"悬疑,冒险",中国台湾,2011,99,导演185,7.5,27099
4216,影片4216,纪录片,韩国,2019,164,导演139,8.5,13362
4217,影片4217,喜剧,韩国,2025,88,导演61,4.2,46140
4218,影片4218,"科幻,动画,喜剧",英国,2011,171,导演23,6.7,18014
4219,影片4219,"纪录片,爱情",美国,2014,121,导演125,7.8,5946
4220,影片4220,"剧情,惊悚",中国香港,2024,70,导演25,5.4,24919
4221,影片4221,动作,英国,2025,147,导演124,5.7,44863
4222,影片4222,喜剧,中国台湾,2021,79,导演147,7.4,9565
4223,影片4223,动作,中国台湾,2021,86,导演61,8.9,15866
4224,影片4224,"爱情,纪录片,喜剧",日本,2016,166,导演123,8.5,39370
4225,影片4225,"剧情,爱情",中国香港,2020,138,导演162,7.2,25376
4226,影片4226,"动作,冒险",英国,2016,172,导演155,8.0,43331
4227,影片4227,"动作,悬疑",中国台湾,2010,170,导演120,6.0,22905
4228,影片4228,"悬疑,动作",日本,2015,108,导演144,7.5,31654
4229,影片4229,冒险,英国,2015,119,导演34,6.6,23664
4230,影片4230,"动作,剧情,科幻",中国香港,2015,108,导演168,5.0,38690
4231,影片4231,"纪录片,科幻",英国,2024,131,导演44,7.9,17900
4232,影片4232,"科幻,悬疑",美国,2020,180,导演78,7.1,41805
4233,影片4233,"剧情,纪录片",中国台湾,2022,116,导演122,6.0,8229
4234,影片4234,"动画,悬疑",美国,2011,176,导演41,9.0,41198
4235,影片4235,"喜剧,科幻,悬疑",中国大陆,2019,86,导演76,4.1,31860
4236,影片4236,"动画,喜剧,剧情",中国大陆,2019,71,导演154,5.7,5313
4237,影片4237,"惊悚,纪录片",美国,2025,123,导演33,4.3,19873
4238,影片4238,动画,英国,2014,86,导演94,8.2,18150
4239,影片4239,"爱情,喜剧,科幻",英国,2017,76,导演153,7.9,6539
4240,影片4240,"悬疑,喜剧,动作",韩国,2014,129,导演62,5.8,8125
4241,影片4241,"动作,纪录片,爱情",中国台湾,2022,109,导演17,7.7,17949
4242,影片4242,"惊悚,动画",中国大陆,2010,151,导演17,6.2,35190
4243,影片4243,"爱情,科幻",美国,2020,148,导演136,8.2,49297
4244,影片4244,"纪录片,悬疑",中国台湾,2015,143,导演138,6.5,42770
4245,影片4245,惊悚,英国,2023,158,导演124,6.3,32238
4246,影片4246,惊悚,美国,2010,171,导演44,9.1,11889
4247,影片4247,"爱情,悬疑",法国,2017,121,导演84,5.4,1694
4248,影片4248,科幻,中国台湾,2010,143,导演10,4.7,47083
4249,影片4249,"喜剧,动画,悬疑",法国,2023,78,导演166,7.2,21431
4250,影片4250,"爱情,纪录片",法国,2017,177,导演189,9.3,47246
4251,影片4251,"惊悚,悬疑",中国大陆,2019,92,导演165,6.1,17291
4252,影片4252,动画,法国,2014,162,导演181,4.3,5008
4253,影片4253,"动画,纪录片,惊悚",日本,2017,149,导演51,5.9,21039
4254,影片4254,冒险,英国,2010,105,导演82,6.8,14894
4255,影片4255,"冒险,爱情,惊悚",中国台湾,2025,141,导演178,4.9,15577
4256,影片4256,"纪录片,科幻",美国,2013,98,导演64,7.6,2290
4257,影片4257,"科幻,悬疑",韩国,2017,150,导演174,9.5,14644
4258,影片4258,爱情,美国,2023,109,导演26,6.5,12712
4259,影片4259,悬疑,法国,2018,72,导演163,6.0,38359
4260,影片4260,"惊悚,科幻,纪录片",中国台湾,2011,100,导演59,6.2,23730
4261,影片4261,惊悚,中国香港,2022,76,导演33,4.6,17288
4262,影片4262,惊悚,中国香港,2010,132,导演182,8.9,6883
4263,影片4263,"惊悚,冒险",法国,2011,172,导演151,6.3,18483
4264,影片4264,"喜剧,悬疑,爱情",中国台湾,2019,113,导演101,6.1,21024
4265,影片4265,动作,中国台湾,2021,174,导演96,7.6,6741
4266,影片4266,惊悚,美国,2011,132,导演198,6.4,34873
4267,影片4267,冒险,中国香港,2017,175,导演188,7.6,23626
4268,影片4268,惊悚,美国,2019,148,导演66,4.3,5481
4269,影片4269,"纪录片,动作,惊悚",法国,2020,115,导演128,8.5,8947
4270,影片4270,"动画,科幻",中国台湾,2014,105,导演105,9.2,17123
4271,影片4271,动画,中国香港,2023,87,导演20,7.6,44997
4272,影片4272,"剧情,惊悚,动画",美国,2020,86,导演3,9.3,1050
4273,影片4273,"动画,动作",韩国,2011,107,导演40,4.8,4587
4274,影片4274,"冒险,剧情",英国,2021,155,导演167,6.6,28526
4275,影片4275,"纪录片,冒险,动作",日本,2016,157,导演56,7.3,46398
4276,影片4276,"喜剧,剧情",中国大陆,2011,83,导演12,7.2,6154
4277,影片4277,"动画,动作",中国大陆,2016,146,导演39,6.2,32823
4278,影片4278,"剧情,冒险,动作",美国,2011,105,导演101,5.9,44020
4279,影片4279,动画,美国,2013,122,导演131,4.7,32007
4280,影片4280,"剧情,惊悚,动作",韩国,2023,146,导演12,6.2,23971
4281,影片4281,"喜剧,动画,惊悚",英国,2015,118,导演123,4.9,12540
4282,影片4282,"喜剧,冒险,纪录片",中国台湾,2025,90,导演1,8.0,48448
4283,影片4283,"剧情,动作,悬疑",法国,2014,150,导演50,5.1,31022
4284,影片4284,惊悚,英国,2019,72,导演120,4.3,34801
4285,影片4285,喜剧,美国,2011,168,导演103,7.0,40561
4286,影片4286,"剧情,惊悚",中国香港,2018,114,导演73,7.3,40817
4287,影片4287,"科幻,动画,纪录片",中国香港,2018,119,导演124,8.8,18264
4288,影片4288,"喜剧,动画,剧情",英国,2024,117,导演18,7.2,37777
4289,影片4289,"纪录片,动作",中国香港,2023,108,导演91,5.9,29253
4290,影片4290,惊悚,韩国,2022,96,导演78,8.4,17314
4291,影片4291,剧情,中国大陆,2024,96,导演151,7.0,10604
4292,影片4292,喜剧,中国台湾,2021,137,导演89,4.4,29083
4293,影片4293,"科幻,冒险",法国,2025,131,导演62,7.1,2207
4294,影片4294,"科幻,动作,动画",法国,2025,83,导演152,9.0,11543
4295,影片4295,"动作,惊悚",日本,2025,156,导演40,6.2,1826
4296,影片4296,爱情,日本,2011,87,导演96,5.6,20010
4297,影片4297,"惊悚,喜剧",中国大陆,2020,107,导演152,4.8,3054
4298,影片4298,"喜剧,剧情,科幻",法国,2022,150,导演118,4.8,16525
4299,影片4299,"剧情,纪录片,爱情",日本,2022,82,导演101,6.4,15061
4300,影片4300,科幻,日本,2017,137,导演57,7.3,44991
4301,影片4301,喜剧,中国大陆,2012,107,导演58,4.4,21504
4302,影片4302,冒险,日本,2017,72,导演126,9.2,46327
4303,影片4303,"悬疑,动作,纪录片",英国,2020,104,导演106,8.2,26394
4304,影片4304,剧情,法国,2016,115,导演26,7.2,35201
4305,影片4305,"动画,爱情,剧情",韩国,2014,127,导演200,8.6,22450
4306,影片4306,"动画,喜剧,剧情",中国台湾,2014,101,导演10,4.4,9496
4307,影片4307,悬疑,中国大陆,2021,118,导演191,6.6,31677
4308,影片4308,"动作,爱情",韩国,2012,154,导演95,7.5,34990
4309,影片4309,"喜剧,悬疑,动作",中国台湾,2010,113,导演18,8.6,28054
4310,影片4310,"动画,喜剧",中国香港,2015,97,导演149,8.3,9328
4311,影片4311,"剧情,冒险",日本,2018,132,导演163,5.5,41252
4312,影片4312,冒险,英国,2016,123,导演22,9.2,22389
4313,影片4313,纪录片,英国,2020,176,导演142,4.7,19471
4314,影片4314,"悬疑,爱情",中国大陆,2014,90,导演67,8.8,46487
4315,影片4315,"爱情,悬疑,动画",美国,2012,101,导演119,9.3,16381
4316,影片4316,"动作,悬疑",韩国,2011,98,导演19,5.0,8200
4317,影片4317,"喜剧,爱情,动画",英国,2013,103,导演32,8.0,40602
4318,影片4318,冒险,英国,2010,119,导演22,4.2,2606
4319,影片4319,"纪录片,动作",中国香港,2013,174,导演149,6.2,41346
4320,影片4320,惊悚,英国,2014,108,导演186,6.8,32863
4321,影片4321,"剧情,冒险",美国,2019,78,导演12,7.2,15447
4322,影片4322,"动作,悬疑",中国香港,2016,166,导演18,9.1,34794
4323,影片4323,动作,中国香港,2019,71,导演88,7.7,6631
4324,影片4324,"科幻,爱情,惊悚",中国香港,2024,145,导演172,6.6,1145
4325,影片4325,"悬疑,纪录片",中国大陆,2021,123,导演1,8.5,38520
4326,影片4326,"悬疑,喜剧,动画",法国,2013,107,导演170,9.2,33986
4327,影片4327,"剧情,科幻",中国香港,2010,95,导演27,4.1,18214
4328,影片4328,"动画,悬疑",韩国,2025,86,导演196,9.4,10992
4329,影片4329,"惊悚,纪录片",日本,2011,128,导演186,4.5,18545
4330,影片4330,科幻,美国,2024,103,导演67,8.5,41516
4331,影片4331,"冒险,剧情,纪录片",中国大陆,2017,101,导演156,5.5,7982
4332,影片4332,"科幻,动画,悬疑",中国香港,2015,174,导演162,4.7,27510
4333,影片4333,"动作,喜剧",英国,2010,98,导演43,6.4,28959
4334,影片4334,"惊悚,科幻",中国香港,2011,114,导演126,7.5,26990
4335,影片4335,动作,中国大陆,2012,73,导演137,6.1,40489
4336,影片4336,"惊悚,悬疑",英国,2013,91,导演83,4.3,15801
4337,影片4337,"喜剧,动画",日本,2010,77,导演72,7.3,29889
4338,影片4338,"剧情,动画",法国,2019,141,导演97,9.0,42653
4339,影片4339,"冒险,剧情,悬疑",日本,2012,129,导演4,6.1,43574
4340,影片4340,动画,中国香港,2010,76,导演117,5.2,31705
4341,影片4341,动作,法国,2025,167,导演57,6.4,43850
4342,影片4342,"惊悚,悬疑",美国,2016,174,导演10,4.3,30107
4343,影片4343,"动作,冒险,剧情",法国,2013,143,导演181,8.5,28729
4344,影片4344,喜剧,日本,2010,91,导演24,8.5,18566
4345,影片4345,"悬疑,动作",韩国,2020,178,导演152,7.2,28713
4346,影片4346,"悬疑,科幻",美国,2017,155,导演170,5.9,35012
4347,影片4347,"冒险,动画",韩国,2021,90,导演59,8.4,38194
4348,影片4348,纪录片,中国大陆,2016,163,导演60,7.1,24605
4349,影片4349,喜剧,中国大陆,2019,149,导演178,8.5,39382
4350,影片4350,"爱情,动画,剧情",韩国,2016,162,导演99,7.5,48030
4351,影片4351,冒险,法国,2024,100,导演27,8.3,30781
4352,影片4352,冒险,日本,2023,158,导演40,7.3,18894
4353,影片4353,"纪录片,爱情,科幻",韩国,2022,179,导演85,6.3,44335
4354,影片4354,冒险,中国台湾,2025,154,导演100,9.3,37268
4355,影片4355,"动作,悬疑",中国香港,2017,105,导演148,7.0,14156
4356,影片4356,纪录片,英国,2024,74,导演111,7.3,1384
4357,影片4357,"惊悚,剧情",中国香港,2025,99,导演82,5.2,31310
4358,影片4358,"爱情,动作,剧情",英国,2014,113,导演7,7.4,26768
4359,影片4359,"冒险,剧情,科幻",韩国,2018,120,导演78,7.1,27256
4360,影片4360,冒险,法国,2010,83,导演76,5.0,44425
4361,影片4361,"惊悚,冒险,纪录片",中国大陆,2017,146,导演184,4.3,16554
4362,影片4362,"爱情,纪录片",中国香港,2022,120,导演192,7.3,39220
4363,影片4363,惊悚,韩国,2014,147,导演167,8.2,4588
4364,影片4364,"喜剧,爱情",英国,2011,70,导演13,6.9,44700
4365,影片4365,动作,中国大陆,2012,174,导演84,5.2,28795
4366,影片4366,动画,中国香港,2024,94,导演144,7.7,17903
4367,影片4367,"冒险,剧情",中国香港,2014,81,导演60,4.4,1079
4368,影片4368,剧情,中国台湾,2016,137,导演78,6.4,44647
4369,影片4369,"冒险,喜剧",英国,2025,86,导演51,4.9,45161
4370,影片4370,动作,中国大陆,2018,155,导演68,5.0,35683
4371,影片4371,纪录片,法国,2017,150,导演106,5.1,24776
4372,影片4372,"动画,动作",中国台湾,2014,79,导演198,6.1,35754
4373,影片4373,"爱情,冒险,喜剧",英国,2016,166,导演21,4.3,35489
4374,影片4374,"动画,悬疑,动作",法国,2022,78,导演164,6.2,42267
4375,影片4375,"科幻,喜剧,爱情",美国,2023,103,导演196,6.8,8626
4376,影片4376,"动画,科幻,冒险",美国,2020,150,导演157,6.7,39735
4377,影片4377,动画,法国,2023,105,导演4,6.1,16978
4378,影片4378,科幻,中国香港,2017,154,导演46,8.6,23497
4379,影片4379,剧情,中国台湾,2022,173,导演117,4.8,7664
4380,影片4380,动画,美国,2024,144,导演67,6.8,40650
4381,影片4381,"冒险,惊悚,爱情",中国台湾,2020,93,导演158,4.3,28162
4382,影片4382,"悬疑,冒险",日本,2017,172,导演192,4.4,42274
4383,影片4383,"剧情,动画",中国香港,2013,79,导演80,7.2,15585
4384,影片4384,喜剧,英国,2018,73,导演155,7.1,47368
4385,影片4385,"喜剧,惊悚,纪录片",法国,2012,177,导演86,8.8,21792
4386,影片4386,"惊悚,喜剧,动画",中国台湾,2025,137,导演123,7.1,40960
4387,影片4387,爱情,韩国,2013,158,导演39,9.3,2036
4388,影片4388,"悬疑,动画,科幻",法国,2015,84,导演106,4.3,12703
4389,影片4389,"动画,冒险,喜剧",美国,2014,94,导演83,4.5,34339
4390,影片4390,"动作,剧情",中国大陆,2015,149,导演82,4.2,23590
4391,影片4391,"冒险,纪录片,剧情",美国,2024,171,导演147,5.0,13816
4392,影片4392,"惊悚,纪录片,冒险",韩国,2012,142,导演165,7.0,10571
4393,影片4393,"纪录片,悬疑",中国香港,2012,78,导演123,7.6,45263
4394,影片4394,动画,法国,2010,97,导演182,4.3,35583
4395,影片4395,"爱情,惊悚",英国,2024,180,导演111,9.2,7820
4396,影片4396,爱情,韩国,2019,163,导演42,8.6,14453
4397,影片4397,喜剧,中国大陆,2011,116,导演102,5.6,17334
4398,影片4398,剧情,中国台湾,2015,150,导演65,4.4,42778
4399,影片4399,"爱情,剧情,纪录片",美国,2015,172,导演29,4.9,3576
4400,影片4400,"剧情,冒险",美国,2012,91,导演163,4.7,29926
4401,影片4401,动画,韩国,2019,139,导演90,4.7,10787
4402,影片4402,喜剧,法国,2014,70,导演17,6.9,41447
4403,影片4403,"喜剧,剧情",日本,2014,139,导演121,5.4,17605
4404,影片4404,"动作,动画,爱情",法国,2023,167,导演54,6.0,42237
4405,影片4405,"惊悚,动作",中国台湾,2020,115,导演85,9.4,6988
4406,影片4406,"喜剧,冒险,惊悚",中国香港,2011,135,导演30,7.8,41530
4407,影片4407,"剧情,悬疑",中国台湾,2014,124,导演45,9.2,14630
4408,影片4408,"喜剧,冒险,科幻",英国,2010,127,导演35,4.8,9454
4409,影片4409,惊悚,中国大陆,2014,165,导演168,6.1,35665
4410,影片4410,喜剧,美国,2018,157,导演37,7.1,42926
4411,影片4411,"科幻,纪录片",韩国,2016,143,导演30,4.4,29491
4412,影片4412,"爱情,剧情,喜剧",中国香港,2023,160,导演102,4.0,15490
4413,影片4413,动画,英国,2022,177,导演143,7.7,31883
4414,影片4414,"悬疑,喜剧,科幻",美国,2010,102,导演96,7.5,19248
4415,影片4415,"动作,喜剧",英国,2013,125,导演101,6.3,18295
4416,影片4416,"纪录片,喜剧,剧情",日本,2019,170,导演189,6.7,22711
4417,影片4417,"喜剧,动作,惊悚",中国香港,2025,122,导演77,6.3,10352
4418,影片4418,"动画,爱情,喜剧",中国台湾,2019,82,导演31,4.1,24505
4419,影片4419,惊悚,中国大陆,2023,148,导演147,5.8,47208
4420,影片4420,"动作,科幻",中国香港,2020,177,导演42,5.0,47422
4421,影片4421,"惊悚,爱情",美国,2015,87,导演170,4.5,37220
4422,影片4422,惊悚,美国,2024,152,导演114,9.3,42678
4423,影片4423,"科幻,惊悚",日本,2011,159,导演183,7.3,21058
4424,影片4424,"动画,爱情",韩国,2016,146,导演94,8.0,4062
4425,影片4425,动作,中国香港,2020,169,导演41,5.7,22274
4426,影片4426,"剧情,动画",中国台湾,2024,127,导演181,6.2,36605
4427,影片4427,"剧情,爱情,动画",中国大陆,2017,80,导演114,5.3,19111
4428,影片4428,"冒险,喜剧,科幻",中国大陆,2018,115,导演137,4.5,34259
4429,影片4429,冒险,法国,2013,177,导演140,5.0,29296
4430,影片4430,悬疑,中国台湾,2015,147,导演57,8.4,25115
4431,影片4431,"惊悚,悬疑,冒险",中国台湾,2011,111,导演189,7.7,24109
4432,影片4432,"动画,纪录片,惊悚",法国,2025,146,导演156,7.0,6784
4433,影片4433,科幻,法国,2017,72,导演182,6.6,21017
4434,影片4434,"纪录片,动画",中国台湾,2024,102,导演84,9.1,45749
4435,影片4435,动作,英国,2010,140,导演146,4.4,24373
4436,影片4436,"冒险,纪录片,喜剧",中国香港,2021,154,导演43,5.5,12897
4437,影片4437,科幻,美国,2022,160,导演134,5.9,40001
4438,影片4438,"喜剧,冒险",美国,2018,128,导演111,8.3,45614
4439,影片4439,"动作,爱情,科幻",中国大陆,2025,105,导演100,9.5,7935
4440,影片4440,"动作,科幻,纪录片",中国台湾,2024,83,导演163,5.3,22519
4441,影片4441,"动画,喜剧,科幻",美国,2025,165,导演139,8.8,35016
4442,影片4442,"惊悚,爱情,冒险",英国,2013,139,导演198,8.6,17921
4443,影片4443,冒险,法国,2022,159,导演63,5.2,4352
4444,影片4444,"冒险,喜剧,剧情",法国,2017,133,导演151,6.2,19649
4445,影片4445,"冒险,悬疑,剧情",韩国,2024,157,导演165,6.3,44217
4446,影片4446,"悬疑,冒险",中国香港,2011,127,导演104,9.4,39111
4447,影片4447,动画,中国台湾,2022,151,导演198,5.0,23502
4448,影片4448,"科幻,悬疑",法国,2021,142,导演28,8.4,46178
4449,影片4449,"喜剧,悬疑",美国,2020,144,导演167,5.8,34776
4450,影片4450,冒险,韩国,2011,129,导演156,8.0,47140
4451,影片4451,"动画,惊悚,剧情",法国,2017,156,导演128,6.3,22618
4452,影片4452,"剧情,动作",英国,2025,137,导演80,7.2,15292
4453,影片4453,"喜剧,纪录片",美国,2011,126,导演167,8.6,44904
4454,影片4454,纪录片,法国,2022,82,导演176,8.4,42734
4455,影片4455,惊悚,中国大陆,2010,132,导演131,8.8,36035
4456,影片4456,动画,中国台湾,2014,94,导演51,4.3,47890
4457,影片4457,"剧情,惊悚,悬疑",中国大陆,2017,94,导演105,7.8,39118
4458,影片4458,"冒险,惊悚,爱情",韩国,2011,163,导演48,4.8,15693
4459,影片4459,爱情,英国,2020,95,导演41,6.3,31054
4460,影片4460,惊悚,韩国,2013,106,导演160,7.0,30523
4461,影片4461,悬疑,中国大陆,2016,87,导演33,6.2,17100
4462,影片4462,"纪录片,冒险",中国香港,2019,124,导演157,6.9,22609
4463,影片4463,冒险,美国,2021,110,导演95,9.5,23588
4464,影片4464,"纪录片,喜剧,爱情",中国大陆,2011,122,导演30,4.7,31819
4465,影片4465,"动作,科幻",英国,2019,103,导演93,7.7,37936
4466,影片4466,"纪录片,动画",中国香港,2015,83,导演142,6.2,37943
4467,影片4467,冒险,中国香港,2014,131,导演174,4.7,48999
4468,影片4468,动画,韩国,2010,126,导演189,4.9,27556
4469,影片4469,爱情,中国台湾,2014,139,导演167,9.2,16522
4470,影片4470,"喜剧,惊悚,动画",日本,2019,123,导演143,8.8,46545
4471,影片4471,"科幻,喜剧",日本,2021,117,导演83,9.0,23289
4472,影片4472,"惊悚,喜剧,爱情",英国,2016,160,导演86,9.5,29095
4473,影片4473,纪录片,法国,2025,168,导演138,5.1,40696
4474,影片4474,"悬疑,科幻,剧情",中国台湾,2025,122,导演50,6.0,38785
4475,影片4475,"冒险,喜剧,悬疑",英国,2011,73,导演134,7.7,12661
4476,影片4476,"科幻,动画,剧情",中国台湾,2023,142,导演5,6.7,13041
4477,影片4477,"爱情,冒险,喜剧",法国,2021,113,导演174,6.3,2531
4478,影片4478,"动作,纪录片",中国大陆,2023,152,导演119,6.0,2556
4479,影片4479,"动作,惊悚,冒险",中国台湾,2011,77,导演54,7.3,39274
4480,影片4480,悬疑,日本,2011,128,导演112,7.2,40264
4481,影片4481,"爱情,动作",英国,2015,163,导演19,4.9,37125
4482,影片4482,"科幻,冒险,剧情",中国香港,2015,143,导演97,6.6,43519
4483,影片4483,"爱情,动作,喜剧",韩国,2017,73,导演123,7.0,6573
4484,影片4484,爱情,英国,2011,180,导演15,7.1,37649
4485,影片4485,爱情,美国,2024,126,导演192,5.2,19332
4486,影片4486,纪录片,中国大陆,2020,106,导演159,8.1,37677
4487,影片4487,"纪录片,剧情",法国,2015,140,导演38,4.1,5072
4488,影片4488,"科幻,爱情",中国台湾,2010,80,导演43,6.0,28616
4489,影片4489,"剧情,喜剧,悬疑",日本,2023,160,导演108,8.3,24964
4490,影片4490,"冒险,惊悚,爱情",日本,2025,122,导演4,7.1,38215
4491,影片4491,"喜剧,动画",日本,2024,89,导演178,5.4,42132
4492,影片4492,"惊悚,爱情",韩国,2024,97,导演116,7.8,37052
4493,影片4493,"悬疑,纪录片",法国,2018,71,导演114,7.1,1236
4494,影片4494,"冒险,悬疑,动画",韩国,2025,129,导演118,8.4,4464
4495,影片4495,"动作,爱情",法国,2014,139,导演79,8.0,11162
4496,影片4496,"剧情,喜剧",中国台湾,2014,121,导演176,7.4,48156
4497,影片4497,动画,日本,2013,126,导演7,6.7,1085
4498,影片4498,"科幻,纪录片",中国香港,2023,74,导演86,4.7,26375
4499,影片4499,"动画,剧情,喜剧",美国,2012,158,导演165,5.4,27307
4500,影片4500,"悬疑,纪录片",韩国,2012,88,导演120,6.3,39183
4501,影片4501,"科幻,动作,爱情",日本,2014,141,导演176,7.3,24656
4502,影片4502,惊悚,日本,2012,177,导演103,6.8,2180
4503,影片4503,冒险,中国香港,2018,141,导演6,5.6,35229
4504,影片4504,"喜剧,动作",法国,2010,158,导演132,4.0,48443
4505,影片4505,"动画,纪录片,动作",韩国,2015,75,导演123,6.7,31627
4506,影片4506,"动作,喜剧,纪录片",日本,2011,106,导演58,5.6,15741
4507,影片4507,"剧情,惊悚",法国,2022,127,导演180,8.0,10939
4508,影片4508,"悬疑,动画,动作",中国大陆,2020,78,导演24,4.1,3292
4509,影片4509,"喜剧,冒险,纪录片",中国大陆,2013,133,导演143,7.2,49294
4510,影片4510,"喜剧,爱情",中国大陆,2021,76,导演39,9.2,23807
4511,影片4511,"悬疑,纪录片,爱情",美国,2015,74,导演21,5.0,1783
4512,影片4512,"爱情,纪录片,惊悚",法国,2018,152,导演118,6.6,45200
4513,影片4513,"惊悚,科幻,动画",韩国,2024,165,导演80,4.5,17672
4514,影片4514,惊悚,中国台湾,2022,154,导演174,7.4,45594
4515,影片4515,"悬疑,爱情,喜剧",日本,2012,121,导演73,7.0,8405
4516,影片4516,"科幻,纪录片",日本,2011,171,导演175,6.2,25011
4517,影片4517,科幻,美国,2024,169,导演157,6.9,16058
4518,影片4518,"动画,冒险",法国,2022,138,导演30,8.9,49728
4519,影片4519,"动画,喜剧,惊悚",韩国,2025,168,导演23,5.1,31002
4520,影片4520,"冒险,喜剧",韩国,2019,148,导演186,4.1,26623
4521,影片4521,"剧情,动作,悬疑",日本,2011,135,导演15,8.7,14856
4522,影片4522,"剧情,动画",中国台湾,2019,164,导演12,7.2,45160
4523,影片4523,"纪录片,悬疑",日本,2020,73,导演145,8.9,41448
4524,影片4524,"剧情,动画,科幻",中国台湾,2018,117,导演196,7.3,16957
4525,影片4525,"爱情,纪录片",中国香港,2013,84,导演24,8.5,46316
4526,影片4526,剧情,韩国,2012,138,导演65,6.4,27893
4527,影片4527,"动画,剧情,惊悚",美国,2015,79,导演63,8.1,24394
4528,影片4528,"动画,动作,科幻",中国大陆,2024,162,导演178,9.0,14012
4529,影片4529,"悬疑,剧情,喜剧",中国大陆,2014,88,导演169,7.1,28432
4530,影片4530,"爱情,惊悚",法国,2014,71,导演86,5.0,22750
4531,影片4531,"剧情,爱情",法国,2013,161,导演157,5.5,10234
4532,影片4532,悬疑,法国,2018,147,导演187,5.1,36378
4533,影片4533,"纪录片,悬疑",英国,2010,107,导演45,5.4,39264
4534,影片4534,纪录片,中国香港,2025,162,导演141,5.7,17519
4535,影片4535,"纪录片,爱情,动作",日本,2023,80,导演118,7.1,13003
4536,影片4536,"惊悚,剧情",中国大陆,2018,114,导演37,7.2,41730
4537,影片4537,动画,法国,2023,149,导演129,6.3,34978
4538,影片4538,"冒险,纪录片,剧情",法国,2020,107,导演72,7.4,22586
4539,影片4539,"悬疑,纪录片,冒险",中国香港,2017,105,导演2,4.4,8572
4540,影片4540,"爱情,科幻,动画",中国大陆,2020,147,导演112,4.5,12927
4541,影片4541,"纪录片,惊悚,动作",美国,2018,118,导演64,4.9,34812
4542,影片4542,"喜剧,动作,爱情",日本,2019,170,导演76,6.8,32360
4543,影片4543,"科幻,动画,惊悚",英国,2013,78,导演93,5.2,27842
4544,影片4544,"动画,爱情,剧情",美国,2011,173,导演120,5.6,2849
4545,影片4545,"动画,惊悚,悬疑",中国大陆,2020,99,导演27,6.2,25822
4546,影片4546,爱情,中国台湾,2024,151,导演77,8.5,16812
4547,影片4547,喜剧,美国,2024,156,导演46,4.1,43635
4548,影片4548,"纪录片,动作,动画",中国台湾,2019,108,导演117,7.6,24078
4549,影片4549,"科幻,动作",中国香港,2014,150,导演20,7.7,14743
4550,影片4550,"喜剧,纪录片,爱情",法国,2011,120,导演107,8.4,6083
4551,影片4551,"悬疑,惊悚",韩国,2022,118,导演60,9.1,24176
4552,影片4552,"惊悚,悬疑",中国香港,2010,91,导演161,4.1,37108
