movie_id,box_office,show_count,watch_people,hot_score,comment_count
3668,2695444.0,4137,26308,86.6,27191
3669,2258152.0,1133,106787,76.8,28796
3670,3423472.0,1363,5855,31.4,10269
3671,3265809.0,7506,197191,52.9,23298
3672,2911833.0,7471,70777,39.8,5791
3673,5235780.0,4995,29002,45.8,25841
3674,2966789.0,6558,143909,91.6,11675
3675,4264583.0,4975,89362,32.5,27639
3676,3593094.0,8085,177920,44.9,7725
3677,2919009.0,234,115352,51.1,14865
3678,3024932.0,6517,188740,71.9,8358
3679,4836549.0,6462,145729,66.3,26175
3680,4273528.0,9827,110364,44.8,17686
3681,4600597.0,9074,85585,41.2,27718
3682,2647988.0,4416,78847,46.1,539
3683,4942772.0,1265,78513,64.2,14811
3684,3344223.0,365,106962,48.4,12056
3685,4820446.0,3519,148232,94.4,9187
3686,4372997.0,2257,121582,61.5,23313
3687,4854026.0,7622,36763,34.0,2697
3688,3232337.0,428,52250,79.6,23262
3689,2172058.0,3152,17864,52.4,3964
3690,2032654.0,9547,146019,74.4,25696
3691,5454865.0,3563,51114,49.0,28242
3692,3528855.0,866,179332,68.8,15687
3693,5095962.0,9234,91552,82.5,23003
3694,3131648.0,3262,135856,93.1,512
3695,3055894.0,5058,146024,47.8,29894
3696,2886753.0,9562,178746,52.8,14345
3697,4454990.0,2373,8042,61.6,18740
3698,4325493.0,5131,181485,93.0,14751
3699,5055391.0,1468,60054,91.3,1286
3700,3181987.0,1586,54894,36.1,11766
3701,5115475.0,6323,62463,39.0,941
3702,4316821.0,8475,145897,63.7,12143
3703,3439145.0,167,99429,37.3,20915
3704,4850558.0,3264,191410,53.5,26670
3705,5532966.0,3523,134417,40.1,24846
3706,5686487.0,3096,147166,73.3,17273
3707,4472033.0,9112,55787,94.6,9263
3708,3469332.0,8757,185581,97.8,9387
3709,3824481.0,3988,139403,55.5,18238
3710,5687486.0,8518,134905,70.7,6369
3711,2936062.0,1989,58514,88.2,20231
3712,4481883.0,1469,80371,38.0,27080
3713,4518000.0,2449,130617,76.9,25257
3714,4170771.0,5789,165830,57.8,9390
3715,5947429.0,982,73599,44.0,15748
3716,2884433.0,3580,16971,57.4,16631
3717,3254863.0,8019,62042,35.2,6543
3718,2563173.0,2548,159805,77.3,22665
3719,4310229.0,1273,83753,47.2,1894
3720,3937941.0,4691,91641,51.2,9898
3721,3570404.0,5385,123198,38.2,12803
3722,4441887.0,7974,167808,88.8,3858
3723,5578698.0,9800,23493,63.6,16815
3724,3511418.0,2471,8861,68.9,2430
3725,4414952.0,2154,124208,68.7,9987
3726,4437767.0,2921,53740,57.9,20313
3727,2225761.0,6178,143718,43.1,18252
3728,2799892.0,4721,37947,80.7,7661
3729,2631330.0,1884,21408,38.6,18891
3730,4567344.0,2235,10230,37.1,10937
3731,2731724.0,4068,167943,78.3,29871
3732,4909160.0,802,141157,44.2,4968
3733,4327918.0,6172,75098,50.9,7717
3734,4051331.0,2977,115054,62.3,29505
3735,3757382.0,1005,164523,60.6,22523
3736,3298754.0,5257,197952,78.2,16685
3737,4776109.0,773,138333,72.4,1325
3738,4087274.0,9777,180089,73.8,10281
3739,5236538.0,4975,20676,78.6,8901
3740,3729610.0,5006,18651,49.9,26889
3741,4615194.0,6620,52063,51.9,4126
3742,4706476.0,5078,79135,59.8,13600
3743,4876475.0,2411,14279,50.9,209
3744,3281169.0,6435,163067,97.0,20885
3745,2349161.0,1939,106273,85.4,457
3746,3157890.0,7671,92981,41.2,25778
3747,4740169.0,2753,187311,30.4,28204
3748,4065590.0,7465,197137,32.9,525
3749,2921611.0,9899,81464,46.6,10757
3750,4976019.0,1378,52218,37.8,16285
3751,5104590.0,3436,7046,66.3,18269
3752,4926185.0,5486,16482,88.3,4640
3753,4221254.0,5841,193245,80.1,27206
3754,5142420.0,3978,143503,44.7,5975
3755,4055627.0,4156,55243,57.2,16692
3756,2832531.0,7659,102312,64.5,27896
3757,2556845.0,257,53914,85.1,27283
3758,3223157.0,6954,17822,87.1,15294
3759,3838035.0,8009,179804,91.9,10046
3760,5526924.0,8127,190636,64.6,19639
3761,3383537.0,3659,147241,77.2,15466
3762,5165003.0,8756,55514,37.6,1486
3763,4426824.0,8883,35741,68.4,12888
3764,3193229.0,5830,53756,46.9,26219
3765,4030686.0,8266,131679,59.4,28658
3766,3346429.0,2761,18801,73.1,16303
3767,4547954.0,8458,16791,47.5,7068
3768,4212211.0,3861,177900,33.5,28699
3769,2529984.0,7906,94890,30.7,19306
3770,2689954.0,9971,153500,31.5,25966
3771,4107408.0,1300,76815,30.6,26085
3772,5120316.0,4052,138939,37.5,17365
3773,3314617.0,299,131350,46.3,2545
3774,4786433.0,9731,41426,45.0,8022
3775,4056271.0,1423,93773,97.1,21139
3776,5586691.0,6967,107514,50.8,16900
3777,5177632.0,9269,166032,38.7,23997
3778,3674152.0,7634,157378,67.1,15002
3779,3882978.0,4290,55874,88.3,23860
3780,4378201.0,1015,171180,76.1,20643
3781,3244988.0,9099,26176,50.1,12277
3782,3864209.0,4900,180872,68.2,17710
3783,2050810.0,7939,8485,78.6,24241
3784,4949802.0,7698,121239,79.5,4086
3785,4622419.0,560,100203,75.3,27499
3786,2708467.0,4685,148189,89.2,24319
3787,4761307.0,8741,128981,89.2,23221
3788,3863223.0,4067,178529,69.4,5166
3789,2719968.0,2373,25467,59.2,29210
3790,4903623.0,7810,118799,73.6,8590
3791,3597867.0,6380,9855,85.6,17641
3792,2746494.0,6869,95800,30.4,29783
3793,4510756.0,9828,31538,97.5,26698
3794,4087015.0,5210,42253,42.4,6538
3795,2220743.0,321,109409,62.0,17269
3796,4892636.0,3493,136975,89.3,12489
3797,3955108.0,4034,16642,45.3,15535
3798,3310998.0,143,178320,62.4,13348
3799,2633992.0,1663,16998,39.0,17573
3800,4687273.0,268,78893,56.9,18451
3801,3304928.0,2578,199160,42.0,8855
3802,5666103.0,7208,16853,54.7,291
3803,5038231.0,5006,89635,55.4,28359
3804,4980316.0,1322,28232,97.5,11755
3805,2750919.0,5151,174905,97.6,1624
3806,5790498.0,6877,56198,37.8,21378
3807,3182183.0,5967,108926,79.4,23125
3808,3569485.0,9184,148624,33.5,21920
3809,2890137.0,7606,56724,32.1,18603
3810,2163703.0,3218,71788,37.2,7474
3811,4204363.0,529,90687,95.7,21607
3812,3274407.0,9007,59666,94.0,883
3813,3227367.0,6865,47148,43.2,11968
3814,4165026.0,6387,149213,41.0,8696
3815,3008933.0,4042,196716,46.4,15635
3816,4302669.0,9131,46811,65.1,28703
3817,3209450.0,2956,153700,68.7,28487
3818,5520068.0,6385,116229,45.1,8525
3819,5101331.0,726,135250,81.5,24599
3820,3304680.0,6762,166490,51.0,22096
3821,3782690.0,2554,148043,92.7,15684
3822,3682814.0,1263,99764,74.7,13103
3823,4793051.0,8107,10096,59.7,20037
3824,4150317.0,6866,17152,83.7,20235
3825,3068486.0,6059,41124,85.6,12955
3826,3060744.0,8431,24390,49.8,27023
3827,4037706.0,2854,50863,53.1,15566
3828,3614876.0,5209,9721,93.6,28741
3829,4453235.0,5011,59657,41.2,10469
3830,3868875.0,7976,59815,32.9,28494
3831,3989171.0,3207,123056,60.9,18624
3832,4251947.0,1097,26362,84.5,21203
3833,4519571.0,513,33740,82.5,8354
3834,3164835.0,3437,144179,92.5,9313
3835,3892719.0,5321,70812,66.3,8729
3836,3653801.0,7449,35902,36.8,10821
3837,4587511.0,1624,137116,70.0,19402
3838,2761505.0,2075,89934,82.9,452
3839,5628829.0,5872,60519,36.3,3913
3840,4932712.0,5572,16680,41.7,3757
3841,3759776.0,9004,168367,30.8,2967
3842,2769283.0,7135,29646,70.4,5492
3843,4185572.0,1087,180632,90.3,7431
3844,4227052.0,6987,87662,75.6,788
3845,3619448.0,5813,78836,96.8,7440
3846,4912140.0,8573,16661,34.3,29046
3847,5053700.0,2716,89377,91.4,29796
3848,4307571.0,1981,107417,85.4,25216
3849,5100940.0,2290,47545,51.4,18083
3850,3367817.0,9332,105664,96.2,9053
3851,3581331.0,3859,147913,49.6,29726
3852,2620711.0,7635,79285,90.5,19654
3853,4553622.0,9866,130239,89.9,4344
3854,5664573.0,910,127012,81.5,10157
3855,4078369.0,4124,183169,68.3,23438
3856,2393436.0,5564,194594,38.2,13589
3857,3032696.0,280,104991,66.2,1003
3858,4294048.0,5236,6041,54.3,21809
3859,3955350.0,2638,21839,83.9,2949
3860,4388793.0,9192,176872,81.6,24316
3861,5607920.0,6625,67106,91.9,9452
3862,3982350.0,1516,46068,31.0,22709
3863,3066626.0,1901,14584,85.0,18203
3864,3110813.0,6704,159885,93.8,6475
3865,2962807.0,3080,80139,83.7,7492
3866,3009987.0,4043,151587,38.9,28383
3867,3941237.0,9290,56243,35.5,1992
3868,4319615.0,9341,39329,31.4,15560
3869,4334114.0,6587,123880,72.8,13331
3870,2581168.0,5601,75851,72.8,21161
3871,4086754.0,9722,52181,97.1,13405
3872,3302529.0,3324,6981,57.1,26395
3873,3703024.0,2309,144696,52.6,13204
3874,5519588.0,3026,98802,72.5,998
3875,2390419.0,7522,134137,86.1,21863
3876,3707100.0,9450,170520,93.7,27132
3877,2907651.0,525,59056,84.6,10702
3878,5329777.0,7002,185462,59.0,23770
3879,3850754.0,8863,6630,73.2,24905
3880,2815034.0,3551,157844,88.2,21912
3881,3343286.0,5643,66311,63.4,20678
3882,4359505.0,2815,119271,44.7,6429
3883,5146269.0,1831,163194,41.5,21106
3884,3716771.0,8708,44671,30.0,4741
3885,4794450.0,690,122659,78.8,2319
3886,4850244.0,214,6861,37.6,7480
3887,5183010.0,3102,197823,46.6,10261
3888,4629755.0,4382,88440,50.3,11839
3889,4907901.0,7270,59480,68.1,12188
3890,3201364.0,2311,12301,57.1,17228
3891,4644150.0,499,53712,75.9,2883
3892,4591998.0,3843,47567,33.8,6228
3893,4824908.0,2544,23515,38.4,11601
3894,4082688.0,1825,77542,63.9,1633
3895,4219242.0,8924,53089,52.9,13482
3896,4780882.0,1577,36457,50.1,12880
3897,3576601.0,9524,140256,34.6,12681
3898,4563571.0,3458,187141,90.9,21249
3899,4708174.0,6470,161809,77.0,25905
3900,5125042.0,6778,33100,38.3,570
3901,3376622.0,6484,130827,34.4,10365
3902,3768616.0,8928,149718,96.3,5594
3903,5228589.0,7191,144450,76.3,19191
3904,3103493.0,1504,100200,58.4,5391
3905,4587656.0,1509,174541,77.7,28366
3906,4324811.0,109,156019,81.4,29569
3907,3677606.0,2394,95144,83.0,13224
3908,3952316.0,7095,59550,62.5,21779
3909,4433075.0,5762,39478,59.2,14805
3910,3846171.0,9289,126967,30.7,18333
3911,3393805.0,6930,166641,93.0,817
3912,2818944.0,2685,40975,71.0,19979
3913,2348239.0,3394,169753,43.8,6460
3914,5796676.0,3001,173332,92.5,10418
3915,5656762.0,7433,150150,92.2,16876
3916,3172561.0,8636,171173,97.3,24042
3917,3952135.0,9176,149211,89.4,22354
3918,4193586.0,6445,30216,97.8,7588
3919,4517028.0,8286,172933,46.6,4471
3920,4963874.0,6839,123695,87.3,3216
3921,5781876.0,9456,152238,86.0,4869
3922,3528980.0,3015,116406,45.7,13685
3923,4650282.0,1185,120006,36.7,21537
3924,3013655.0,6115,132350,96.6,10259
3925,4884035.0,3761,150124,50.1,6588
3926,3142300.0,9534,180965,89.2,13786
3927,3910950.0,2937,175462,30.3,3813
3928,4848828.0,2112,85346,31.4,10685
3929,4260215.0,9626,71920,61.7,1422
3930,2477477.0,8681,105012,46.2,7833
3931,5641266.0,4746,100402,76.9,3403
3932,2682801.0,797,167197,68.5,15087
3933,4115966.0,9514,185647,35.3,29312
3934,3675740.0,5531,99630,41.1,18875
3935,4190379.0,1622,116386,56.4,20600
3936,3748937.0,7955,65586,42.6,19820
3937,3408733.0,3531,175697,83.9,18491
3938,3159346.0,169,138083,58.3,24040
3939,3260204.0,4242,60763,36.4,1817
3940,3555007.0,5432,156523,62.9,1096
3941,4849267.0,8647,130481,36.2,26525
3942,5740118.0,2562,13808,38.8,3224
3943,2598519.0,8300,150116,46.3,21338
3944,3403609.0,5656,105141,88.4,25504
3945,2767823.0,5590,25953,92.9,20641
3946,2417452.0,1258,145862,86.2,26696
3947,5036402.0,4322,48888,52.7,21551
3948,4339728.0,2841,140374,48.5,8603
3949,2966075.0,6621,66060,67.3,14879
3950,3238655.0,2297,37891,79.1,15826
3951,2297159.0,2634,79134,97.5,24976
3952,4348023.0,172,77856,38.9,18427
3953,5222545.0,7546,164682,33.4,21740
3954,3576133.0,4288,25445,77.2,16786
3955,3150591.0,6101,88349,86.6,17594
3956,5508844.0,3469,194941,87.6,11313
3957,5380392.0,2799,80409,76.1,4477
3958,4265273.0,591,8644,94.9,5698
3959,2720873.0,2781,174221,64.7,17521
3960,3510940.0,8430,145752,92.1,6368
3961,4481655.0,4712,105565,95.8,27969
3962,4004164.0,6143,142904,87.6,16224
3963,1965373.0,6529,13606,51.1,3294
3964,3961832.0,2347,151807,43.3,24312
3965,3286818.0,9180,132175,67.3,20784
3966,5375094.0,8272,75764,60.8,27819
3967,3628527.0,9198,81437,89.7,15708
3968,2676249.0,7482,112527,36.8,25319
3969,4763642.0,5062,181847,47.5,16662
3970,3211922.0,9517,14628,81.1,17927
3971,6083965.0,7872,88907,36.5,22167
3972,4310109.0,5174,181687,51.8,18974
3973,3428012.0,979,138594,56.3,4738
3974,4971681.0,7018,123997,72.3,29802
3975,3667036.0,7689,24404,40.8,14169
3976,4582456.0,8654,32878,88.5,1686
3977,4165293.0,6305,79330,60.4,8272
3978,4509574.0,8696,38087,92.4,2830
3979,3202351.0,5986,177311,61.8,27409
3980,3238319.0,3884,137743,48.7,5898
3981,4432323.0,2040,101040,39.6,9407
3982,4939593.0,837,194186,30.3,12324
3983,3665719.0,6312,62144,66.2,13018
3984,3274197.0,8113,147681,37.3,8908
3985,5108117.0,2118,75776,56.6,13422
3986,4822646.0,239,118752,70.1,23219
3987,3375362.0,242,126891,48.7,10874
3988,4519229.0,4536,147438,41.9,9621
3989,4008584.0,1842,166173,82.7,22334
3990,4681857.0,7978,142058,94.4,18940
3991,3247395.0,2200,49283,36.8,22711
3992,2917968.0,5783,107580,40.6,7288
3993,4635094.0,9041,6197,95.3,6995
3994,1975987.0,8793,117465,32.6,27065
3995,3400535.0,5180,98434,96.5,29314
3996,3247334.0,4290,198249,30.3,25486
3997,2912478.0,3678,49989,89.4,13615
3998,3874362.0,9454,150947,50.9,25803
3999,4240004.0,7130,137723,93.8,25204
4000,2713905.0,2942,161150,51.6,20260
4001,3508953.0,6669,69079,74.5,23649
4002,5029328.0,8109,153209,35.4,20797
4003,5110266.0,705,162845,46.5,646
4004,3380451.0,8335,195036,82.6,6262
4005,3055400.0,9454,49191,66.0,27397
4006,4013402.0,7956,153654,93.1,20985
4007,3294864.0,8744,115876,59.2,27226
4008,3886920.0,2896,104309,89.1,21426
4009,4357452.0,6735,170358,60.5,17549
4010,2412843.0,2374,160186,96.6,12422
4011,3094443.0,7572,180666,95.3,23594
4012,3418611.0,3999,118510,52.4,10626
4013,4523389.0,6980,82347,90.2,17017
4014,3147647.0,3551,66788,87.6,24779
4015,4685967.0,9084,7257,44.3,7462
4016,3048230.0,2885,167782,72.5,11783
4017,5265335.0,2251,131419,34.9,22001
4018,5310423.0,198,115729,86.9,22765
4019,3118913.0,4388,168604,41.9,678
4020,3529909.0,9165,86832,34.8,3098
4021,3871415.0,5479,57995,57.2,14080
4022,3402103.0,1776,64646,69.2,27968
4023,4146607.0,989,46464,88.1,19244
4024,5110795.0,4830,29949,96.2,7347
4025,3997999.0,567,140983,59.9,20043
4026,4639177.0,6650,154465,34.1,14328
4027,3338459.0,8878,118874,80.9,28120
4028,2446985.0,7884,161524,68.4,2582
4029,5030929.0,7891,179778,60.5,22451
4030,4069853.0,4181,147609,51.0,23887
4031,4912100.0,836,85484,64.2,10183
4032,2880506.0,309,167630,53.0,24986
4033,2218945.0,1313,52312,81.5,16419
4034,5809001.0,7890,82983,67.0,9943
4035,3461483.0,2119,83737,89.6,13936
4036,4824077.0,3446,15776,67.0,21369
4037,5592532.0,4152,128794,46.2,26967
4038,5276051.0,5012,199345,87.9,14774
4039,4207167.0,247,26593,67.9,13685
4040,4016936.0,4001,15134,44.1,29687
4041,5522023.0,4472,65433,72.4,8584
4042,3524301.0,9932,79722,54.3,9355
4043,4219619.0,1532,162854,87.4,20977
4044,4840476.0,2734,92662,60.8,11121
4045,3257405.0,9488,72819,79.4,15712
4046,3478081.0,9007,135767,36.5,1521
4047,2993342.0,4259,190735,56.9,28147
4048,4438791.0,7754,35561,96.9,15963
4049,4920774.0,7677,21840,85.0,24301
4050,3917600.0,3228,92226,40.9,10256
4051,4620114.0,2373,85901,48.9,17180
4052,4514114.0,4412,72681,52.4,27748
4053,4720054.0,4196,96526,74.2,25019
4054,4615232.0,8796,65014,81.5,26966
4055,5018269.0,5307,179224,81.0,18960
4056,2439801.0,7654,29089,64.7,8853
4057,4901583.0,4402,14360,85.1,1317
4058,2688222.0,2768,189572,59.7,3125
4059,5190846.0,2649,31488,38.4,8407
4060,5496895.0,5056,189176,68.4,241
4061,3514263.0,4782,142021,94.8,2163
4062,3019430.0,3806,159706,83.9,11407
4063,4735592.0,3622,161690,69.4,26601
4064,3726021.0,3926,121006,74.0,29406
4065,4879183.0,3245,39800,93.3,8165
4066,2287556.0,3497,22417,59.1,24605
4067,2644336.0,5178,130535,52.5,12029
4068,5909300.0,7574,175545,96.5,23732
4069,4384252.0,705,93547,88.7,12864
4070,5039894.0,5831,187827,52.0,19375
4071,3798812.0,5449,173591,61.5,2508
4072,4518419.0,6172,198684,58.2,22408
4073,4609201.0,3155,183062,40.1,347
4074,4696912.0,4292,129698,95.1,7994
4075,4796016.0,2404,182139,57.5,24661
4076,4580018.0,2921,98442,89.5,9216
4077,3518141.0,2316,165831,42.9,20240
4078,3936807.0,4023,110760,67.3,22081
4079,4320555.0,8180,102825,31.6,7901
4080,3014592.0,3609,144359,82.0,29545
4081,4065033.0,1304,66163,69.5,10457
4082,2687890.0,9992,18115,72.5,11742
4083,3857037.0,6438,16012,33.5,25977
4084,5018111.0,7237,69519,44.4,13541
4085,3661455.0,8350,51613,35.1,25067
4086,3534500.0,3001,135634,49.6,28229
4087,3120809.0,1706,47305,72.7,23486
4088,4487921.0,7860,106847,68.5,9074
4089,4827421.0,5563,25382,71.6,23454
4090,3347189.0,4131,75919,67.3,23376
4091,4508614.0,5393,136111,48.6,1537
4092,3723547.0,3661,60038,46.6,2877
4093,4050910.0,7569,52364,39.3,16352
4094,5723601.0,4099,56826,87.7,1211
4095,3721147.0,843,14808,71.9,9880
4096,3386276.0,3130,46106,42.7,6507
4097,3426807.0,1131,5683,42.1,18897
4098,2125180.0,8401,109891,89.4,12521
4099,3378920.0,8788,183188,80.5,13280
4100,3161258.0,5889,175206,74.8,11940
4101,3797088.0,9617,97612,57.7,27108
4102,4196189.0,1761,52245,47.8,19079
4103,3368657.0,5811,107078,96.6,10484
4104,3444751.0,2713,12834,84.2,10101
4105,3253989.0,8948,192110,50.5,2419
4106,4299317.0,7978,27104,87.6,8580
4107,5345362.0,1078,79227,81.6,12199
4108,2590143.0,7942,197679,50.2,29881
4109,5435651.0,1936,56723,59.0,24288
4110,4650185.0,3194,68968,42.6,25615
4111,3812745.0,5900,54677,37.6,12573
4112,3510269.0,3458,58769,79.1,17219
4113,3086914.0,517,193718,48.2,7323
4114,3141395.0,5032,184257,85.8,7834
4115,4749097.0,9171,59998,97.7,27532
4116,2964304.0,9966,50609,35.2,6407
4117,5589762.0,437,44618,62.2,5094
4118,4312462.0,5731,145125,84.5,10145
4119,3606370.0,3919,149332,83.6,25932
4120,4335245.0,4710,180591,81.7,6826
4121,3758337.0,1923,19339,53.7,24760
4122,4388029.0,9061,67778,60.9,15005
4123,5181897.0,7771,186479,70.5,11281
4124,5045828.0,2092,124339,96.2,23362
4125,4818389.0,895,100290,52.3,17383
4126,4419969.0,315,165913,92.8,16310
4127,4988657.0,4915,102571,48.3,14006
4128,4930599.0,8372,84797,97.3,9756
4129,2765006.0,4089,103014,75.6,14079
4130,2852065.0,4586,159727,61.5,6627
4131,3354134.0,3334,119934,71.7,2567
4132,2768156.0,8200,147217,48.5,11860
4133,3994109.0,969,17542,48.6,24143
4134,4327048.0,1715,64040,37.7,12378
4135,3917990.0,4983,71654,37.8,13293
4136,2573620.0,2134,169016,53.6,16140
4137,4828379.0,3935,94838,81.9,23733
4138,3832025.0,2396,124070,71.3,17267
4139,4817034.0,4492,32320,37.0,16168
4140,4614379.0,7154,141261,88.0,9041
4141,3888764.0,1007,68199,70.9,870
4142,2960293.0,8352,113819,95.3,22079
4143,2786983.0,5711,15780,75.6,21679
4144,4851793.0,1754,117090,41.9,2749
4145,4857385.0,4683,169371,62.2,10963
4146,4303370.0,8178,117784,74.1,7108
4147,2478094.0,645,100113,31.9,15942
4148,3529703.0,9437,112305,31.0,9119
4149,4326960.0,8049,30356,38.8,13965
4150,4395389.0,8108,22257,47.1,20522
4151,3572966.0,152,57679,59.2,18915
4152,2672094.0,2188,21949,63.1,20926
4153,4064190.0,806,155929,39.4,2667
4154,3281045.0,1879,20085,75.8,10534
4155,3723271.0,9847,69497,70.5,2819
4156,2823968.0,8354,188827,50.0,6856
4157,4356260.0,333,5112,30.9,9820
4158,4729278.0,7266,24266,35.3,3376
4159,5471619.0,3413,113215,56.6,28431
4160,4305675.0,8400,113081,40.5,9103
4161,4502392.0,2249,155342,55.6,3571
4162,3406286.0,6211,138726,72.7,11360
4163,3743980.0,8452,43073,67.2,27101
4164,3437135.0,9633,136576,45.7,11416
4165,4381229.0,9855,76327,53.4,27275
4166,3237343.0,962,73993,71.8,14718
4167,3489762.0,6151,42858,88.5,2872
4168,2324295.0,1416,46400,81.2,14564
4169,3790423.0,314,108305,67.6,16616
4170,3566886.0,3771,183689,54.6,6701
4171,3477852.0,3629,150048,54.8,6183
4172,5355630.0,1731,60209,89.8,23010
4173,4312967.0,4574,92822,32.7,1596
4174,4083253.0,6820,42896,97.2,22320
4175,5246381.0,9806,186857,75.2,26744
4176,5524860.0,1791,193789,76.3,24125
4177,4448895.0,9922,64002,32.6,3206
4178,5477855.0,3787,177375,71.2,22180
4179,4120014.0,8141,45931,63.0,16846
4180,4208534.0,6915,152470,37.2,23430
4181,3778933.0,6436,139155,48.9,28153
4182,4442818.0,5194,190442,90.5,13687
4183,4546814.0,3882,139141,67.4,25171
4184,3778028.0,6404,11442,58.1,4739
4185,2703274.0,8786,33393,34.9,12505
4186,4745486.0,815,35254,78.6,4678
4187,3530580.0,7373,83589,77.8,8258
4188,3830021.0,3479,156513,71.8,8757
4189,4339669.0,3596,149374,64.7,4155
4190,5110058.0,875,109227,59.5,24576
4191,4529397.0,5976,152575,70.3,24043
4192,4949246.0,3010,25573,45.9,12435
4193,4365254.0,4350,86900,94.0,24079
4194,4830045.0,2235,140074,70.0,8025
4195,4378410.0,4505,55931,51.2,1011
4196,3152598.0,6065,126884,60.6,20085
4197,2846360.0,9845,88564,84.8,18353
4198,3431960.0,8763,65455,41.0,12504
4199,4004126.0,748,103017,49.9,13848
4200,4867057.0,6569,133898,76.2,12377
4201,5622217.0,2963,54747,51.5,7317
4202,2967113.0,1578,90870,83.9,18307
4203,2552908.0,7585,78521,38.9,7832
4204,5052474.0,6775,14852,81.9,14450
4205,2587470.0,976,133148,34.6,21349
4206,4385966.0,5720,182355,30.9,17851
4207,4475829.0,1382,30052,91.1,7738
4208,3481465.0,8431,15933,69.5,12705
4209,3442636.0,1852,146932,53.9,18727
4210,2610016.0,5536,136000,45.8,17172
4211,2927538.0,9183,137145,71.9,22672
4212,4055772.0,4725,179997,64.6,24349
4213,4433008.0,9243,21723,97.4,18107
4214,3610511.0,8716,66489,96.9,11918
4215,3870746.0,7732,9467,73.2,6337
4216,5160879.0,128,175761,60.1,4223
4217,3446655.0,8133,163353,63.4,15083
4218,3600686.0,9006,179297,76.4,3131
4219,4195573.0,3619,117261,36.9,10978
4220,3705362.0,1492,149738,52.3,2674
4221,4201778.0,1938,52972,35.1,22530
4222,4691564.0,8350,169504,35.0,27300
4223,5147326.0,1976,28967,43.3,25297
4224,4637524.0,1333,148396,63.0,25503
4225,4587971.0,8288,5098,83.4,15259
4226,4686343.0,8424,116242,63.0,5761
4227,3173504.0,4749,179884,52.8,11888
4228,4302826.0,7638,158922,35.6,28350
4229,3522902.0,511,67516,67.4,7697
4230,2977160.0,731,153493,48.4,27773
4231,5267300.0,594,189932,71.8,12755
4232,4347557.0,5011,57084,96.4,13450
4233,4137078.0,3638,14262,37.6,25751
4234,4539150.0,1565,115993,44.4,8950
4235,2604680.0,5845,93516,62.2,27820
4236,3481434.0,729,143191,95.9,12519
4237,3249867.0,7038,189494,82.5,19183
4238,4441426.0,1188,151347,91.1,12120
4239,4536008.0,2416,144194,52.7,6141
4240,3227438.0,5971,21559,97.5,13944
4241,4966136.0,1634,186914,37.0,7540
4242,3164242.0,8798,145449,33.6,3506
4243,4763804.0,9482,128386,88.2,12354
4244,3880201.0,250,59046,93.1,2518
4245,4365314.0,1754,151425,36.2,1050
4246,4540308.0,3042,9368,37.7,388
4247,3090355.0,4538,116094,32.3,21483
4248,2530044.0,8115,154077,37.1,29067
4249,4769130.0,9537,60685,44.2,14724
4250,5377763.0,8210,135494,96.0,5145
4251,3652713.0,765,128720,75.4,20145
4252,2536006.0,6779,141326,82.9,5016
4253,3755789.0,3312,190709,82.8,14368
4254,3512143.0,500,17333,66.4,24225
4255,3493757.0,3159,77206,84.2,23984
4256,4091149.0,1200,28622,70.5,19451
4257,5398031.0,5956,198107,51.4,11082
4258,4332222.0,9766,196971,68.2,26442
4259,3732604.0,4863,160894,66.3,6203
4260,2982790.0,3116,138239,86.0,13279
4261,3288906.0,603,19326,96.8,27269
4262,4649474.0,7903,35662,58.0,21376
4263,3153836.0,8839,39985,81.9,25022
4264,3804275.0,1362,9476,36.8,29614
4265,4607816.0,4929,22292,82.8,25283
4266,3325267.0,9981,120948,55.3,29198
4267,4606019.0,1956,70741,32.7,12784
4268,2782595.0,1747,189085,54.7,26807
4269,5104430.0,2432,72971,71.5,8514
4270,4772249.0,2479,53688,38.1,26317
4271,4833361.0,5096,146000,92.8,26753
4272,5443925.0,8158,6038,35.3,5967
4273,2549847.0,6278,170548,93.2,1970
4274,4119765.0,1565,53963,78.1,1779
4275,4128748.0,3797,94272,52.4,15504
4276,3831946.0,4122,123045,56.6,7530
4277,3643222.0,8587,19360,80.4,19371
4278,3054232.0,9649,155284,70.9,26254
4279,2659299.0,8007,54816,75.7,4041
4280,4126370.0,3094,111041,56.5,24835
4281,2950033.0,2752,165480,63.2,14155
4282,5272893.0,4476,127051,97.3,20792
4283,3029239.0,9353,124087,44.5,17974
4284,2682303.0,7337,85580,58.4,22437
4285,3656010.0,5725,115316,49.8,7357
4286,4107856.0,7636,24738,82.0,15913
4287,4972942.0,9627,10687,82.0,3800
4288,4576769.0,5160,100506,49.9,24474
4289,4048666.0,1624,190332,35.5,6424
4290,5283261.0,1429,196908,30.8,3461
4291,4608643.0,9409,191124,59.1,20877
4292,3110458.0,1284,91366,57.9,16307
4293,4779665.0,1719,162716,97.2,6396
4294,5720058.0,2586,137422,61.9,9278
4295,4546251.0,797,52924,47.4,10839
4296,2777730.0,2403,163424,90.6,11460
4297,3372138.0,141,120325,63.4,29678
4298,3364668.0,8641,174865,70.7,2779
4299,3954895.0,5824,41846,36.5,15639
4300,4072265.0,5071,26118,56.0,14568
4301,2380646.0,8913,196484,94.2,13419
4302,5271085.0,9646,73318,70.1,24642
4303,4930143.0,5115,21714,53.4,22608
4304,4257841.0,9457,7436,72.5,25195
4305,4650379.0,7228,37932,91.9,15427
4306,2389740.0,6640,10069,48.6,5709
